player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Mikel Merino,67.0,Newcastle Utd,Saved,22,Left Foot,0,Mikel Merino,Tackle,0,0,2017-12-13,Newcastle Utd,Everton
Gylfi Sigurðsson,68.0,Everton,Off Target,20,Left Foot,0,Idrissa Gana Gueye,Pass (Live),Nikola Vlašić,Pass (Live),2017-12-13,Newcastle Utd,Everton
Ashley Williams,70.0,Everton,Saved,10,Head,0,Gylfi Sigurðsson,Pass (Dead),Nikola Vlašić,Fouled,2017-12-13,Newcastle Utd,Everton
Christian Atsu,83.0,Newcastle Utd,Saved,17,Right Foot,0,DeAndre Yedlin,Pass (Live),DeAndre Yedlin,Dribble,2017-12-13,Newcastle Utd,Everton
Jonjo Shelvey,90.3,Newcastle Utd,Blocked,29,Left Foot,0,Javier Manquillo,Pass (Live),0,0,2017-12-13,Newcastle Utd,Everton
Alex Iwobi,9.0,Arsenal,Blocked,19,Left Foot,0,Héctor Bellerín,Pass (Live),Alex Iwobi,Pass (Live),2017-12-13,West Ham,Arsenal
Alexis Sánchez,9.0,Arsenal,Blocked,18,Right Foot,0,Alex Iwobi,Shot,0,0,2017-12-13,West Ham,Arsenal
Alexis Sánchez,9.0,Arsenal,Saved,15,Right Foot,0,Mesut Özil,Pass (Live),Alexis Sánchez,Shot,2017-12-13,West Ham,Arsenal
Alexis Sánchez,22.0,Arsenal,Blocked,15,Right Foot,0,Jack Wilshere,Pass (Live),Olivier Giroud,Pass (Live),2017-12-13,West Ham,Arsenal
Alex Iwobi,23.0,Arsenal,Off Target,21,Right Foot,Half volley,0,0,0,0,2017-12-13,West Ham,Arsenal
Marko Arnautović,27.0,West Ham,Wayward,12,Right Foot,Half volley,Pedro Obiang,Pass (Live),Manuel Lanzini,Pass (Live),2017-12-13,West Ham,Arsenal
Alex Iwobi,29.0,Arsenal,Woodwork,12,Left Foot,0,Alexis Sánchez,Pass (Live),Mesut Özil,Pass (Live),2017-12-13,West Ham,Arsenal
Alex Iwobi,30.0,Arsenal,Off Target,26,Right Foot,0,Olivier Giroud,Pass (Live),Jack Wilshere,Tackle,2017-12-13,West Ham,Arsenal
Olivier Giroud,39.0,Arsenal,Blocked,11,Left Foot,Overhead kick,Ainsley Maitland-Niles,Pass (Live),Alexis Sánchez,Pass (Live),2017-12-13,West Ham,Arsenal
Jack Wilshere,44.0,Arsenal,Blocked,21,Left Foot,0,Alexis Sánchez,Pass (Live),Mesut Özil,Pass (Dead),2017-12-13,West Ham,Arsenal
Granit Xhaka,44.0,Arsenal,Off Target,42,Left Foot,0,Laurent Koscielny,Pass (Live),Jack Wilshere,Pass (Live),2017-12-13,West Ham,Arsenal
Granit Xhaka,45.1,Arsenal,Off Target,28,Right Foot,Half volley,Alex Iwobi,Pass (Live),Jack Wilshere,Pass (Live),2017-12-13,West Ham,Arsenal
Marko Arnautović,46.0,West Ham,Off Target,12,Right Foot,Half volley,Mark Noble,Pass (Live),Aaron Cresswell,Pass (Live),2017-12-13,West Ham,Arsenal
Héctor Bellerín,49.0,Arsenal,Off Target,27,Right Foot,0,Alexis Sánchez,Pass (Live),Olivier Giroud,Pass (Live),2017-12-13,West Ham,Arsenal
Granit Xhaka,51.0,Arsenal,Saved,30,Left Foot,0,0,0,0,0,2017-12-13,West Ham,Arsenal
Olivier Giroud,53.0,Arsenal,Blocked,7,Head,0,Ainsley Maitland-Niles,Pass (Live),Jack Wilshere,Pass (Live),2017-12-13,West Ham,Arsenal
Alexis Sánchez,56.0,Arsenal,Blocked,19,Right Foot,0,Mesut Özil,Pass (Live),Granit Xhaka,Pass (Live),2017-12-13,West Ham,Arsenal
Mesut Özil,56.0,Arsenal,Off Target,12,Left Foot,Half volley,Alexis Sánchez,Shot,0,0,2017-12-13,West Ham,Arsenal
Marko Arnautović,60.0,West Ham,Off Target,11,Head,0,Michail Antonio,Pass (Live),Manuel Lanzini,Pass (Live),2017-12-13,West Ham,Arsenal
Michail Antonio,66.0,West Ham,Blocked,29,Right Foot,0,Manuel Lanzini,Pass (Live),Arthur Masuaku,Pass (Live),2017-12-13,West Ham,Arsenal
Jack Wilshere,70.0,Arsenal,Off Target,9,Right Foot,Half volley,0,0,0,0,2017-12-13,West Ham,Arsenal
Alexis Sánchez,73.0,Arsenal,Saved,29,Right Foot,Free kick,Jack Wilshere,Fouled,Olivier Giroud,Pass (Live),2017-12-13,West Ham,Arsenal
Héctor Bellerín,78.0,Arsenal,Blocked,20,Right Foot,Half volley,0,0,0,0,2017-12-13,West Ham,Arsenal
Alexis Sánchez,79.0,Arsenal,Blocked,22,Right Foot,0,0,0,0,0,2017-12-13,West Ham,Arsenal
Jack Wilshere,85.0,Arsenal,Blocked,26,Left Foot,0,Mesut Özil,Pass (Live),Héctor Bellerín,Pass (Live),2017-12-13,West Ham,Arsenal
Javier Hernández,90.0,West Ham,Woodwork,14,Right Foot,0,Mark Noble,Pass (Live),0,0,2017-12-13,West Ham,Arsenal
Marko Arnautović,90.1,West Ham,Blocked,19,Left Foot,0,Manuel Lanzini,Pass (Live),Adrián,Pass (Live),2017-12-13,West Ham,Arsenal
Mesut Özil,90.3,Arsenal,Blocked,26,Left Foot,Free kick,Danny Welbeck,Fouled,Alexandre Lacazette,Pass (Live),2017-12-13,West Ham,Arsenal
Salomón Rondón,10.0,West Brom,Blocked,20,Right Foot,0,Ben Foster,Pass (Dead),Claudio Yacob,Fouled,2017-12-13,Liverpool,West Brom
Emre Can,12.0,Liverpool,Blocked,30,Right Foot,0,Philippe Coutinho,Pass (Live),Mohamed Salah,Pass (Live),2017-12-13,Liverpool,West Brom
Roberto Firmino,17.0,Liverpool,Off Target,6,Left Foot,0,Mohamed Salah,Pass (Live),Sadio Mané,Pass (Live),2017-12-13,Liverpool,West Brom
Andrew Robertson,19.0,Liverpool,Blocked,17,Left Foot,Volley,0,0,0,0,2017-12-13,Liverpool,West Brom
Claudio Yacob,22.0,West Brom,Off Target,12,Head,0,Allan Nyom,Pass (Live),Hal Robson-Kanu,Pass (Dead),2017-12-13,Liverpool,West Brom
Trent Alexander-Arnold,24.0,Liverpool,Blocked,27,Right Foot,0,Trent Alexander-Arnold,Interception,0,0,2017-12-13,Liverpool,West Brom
Hal Robson-Kanu,30.0,West Brom,Woodwork,27,Right Foot,0,Grzegorz Krychowiak,Pass (Live),Ahmed Hegazi,Pass (Live),2017-12-13,Liverpool,West Brom
Philippe Coutinho,31.0,Liverpool,Saved,27,Right Foot,0,Emre Can,Pass (Live),Georginio Wijnaldum,Pass (Live),2017-12-13,Liverpool,West Brom
Roberto Firmino,42.0,Liverpool,Blocked,14,Right Foot,0,Roberto Firmino,Dribble,Dejan Lovren,Pass (Live),2017-12-13,Liverpool,West Brom
Mohamed Salah,42.0,Liverpool,Blocked,9,Left Foot,0,Roberto Firmino,Shot,0,0,2017-12-13,Liverpool,West Brom
Claudio Yacob,51.0,West Brom,Saved,8,Head,0,Grzegorz Krychowiak,Pass (Dead),Salomón Rondón,Fouled,2017-12-13,Liverpool,West Brom
Ahmed Hegazi,51.0,West Brom,Off Target,5,Head,0,Grzegorz Krychowiak,Pass (Live),Allan Nyom,Pass (Live),2017-12-13,Liverpool,West Brom
Sadio Mané,56.0,Liverpool,Off Target,16,Right Foot,Half volley,Roberto Firmino,Pass (Live),Georginio Wijnaldum,Pass (Live),2017-12-13,Liverpool,West Brom
Mohamed Salah,57.0,Liverpool,Off Target,8,Head,0,0,0,0,0,2017-12-13,Liverpool,West Brom
Philippe Coutinho,64.0,Liverpool,Saved,32,Right Foot,Free kick,Sadio Mané,Fouled,Sadio Mané,Dribble,2017-12-13,Liverpool,West Brom
Georginio Wijnaldum,65.0,Liverpool,Blocked,4,Other,0,0,0,0,0,2017-12-13,Liverpool,West Brom
Sadio Mané,65.0,Liverpool,Blocked,14,Right Foot,0,Emre Can,Pass (Live),Mohamed Salah,Pass (Live),2017-12-13,Liverpool,West Brom
Chris Brunt,83.0,West Brom,Off Target,31,Left Foot,0,Jake Livermore,Pass (Live),Salomón Rondón,Pass (Live),2017-12-13,Liverpool,West Brom
Dominic Solanke,84.0,Liverpool,Blocked,11,Right Foot,0,Philippe Coutinho,Pass (Live),Dejan Lovren,Pass (Live),2017-12-13,Liverpool,West Brom
Alex Oxlade-Chamberlain,86.0,Liverpool,Saved,17,Right Foot,0,Dominic Solanke,Pass (Live),Philippe Coutinho,Pass (Live),2017-12-13,Liverpool,West Brom
Jesse Lingard,1.0,Manchester Utd,Wayward,9,Right Foot,Overhead kick,Juan Mata,Pass (Live),Scott McTominay,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Dan Gosling,3.0,Bournemouth,Blocked,21,Right Foot,0,Junior Stanislas,Pass (Live),Ryan Fraser,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Junior Stanislas,17.0,Bournemouth,Blocked,22,Right Foot,0,0,0,0,0,2017-12-13,Manchester Utd,Bournemouth
Joshua King,20.0,Bournemouth,Blocked,17,Left Foot,0,Callum Wilson,Pass (Live),Nathan Aké,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Charlie Daniels,21.0,Bournemouth,Saved,22,Left Foot,0,Ryan Fraser,Pass (Live),Harry Arter,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Dan Gosling,23.0,Bournemouth,Saved,12,Left Foot,0,0,0,0,0,2017-12-13,Manchester Utd,Bournemouth
Romelu Lukaku,25.0,Manchester Utd,Goal,7,Head,0,Juan Mata,Pass (Live),Anthony Martial,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Junior Stanislas,30.0,Bournemouth,Saved,19,Right Foot,Deflected,Dan Gosling,Pass (Live),Joshua King,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Adam Smith,30.0,Bournemouth,Off Target,6,Right Foot,Half volley,Junior Stanislas,Shot,0,0,2017-12-13,Manchester Utd,Bournemouth
Simon Francis,34.0,Bournemouth,Off Target,10,Left Foot,Half volley,0,0,0,0,2017-12-13,Manchester Utd,Bournemouth
Antonio Valencia,40.0,Manchester Utd,Blocked,18,Right Foot,0,0,0,0,0,2017-12-13,Manchester Utd,Bournemouth
Juan Mata,54.0,Manchester Utd,Blocked,19,Left Foot,Half volley,Romelu Lukaku,Pass (Live),Anthony Martial,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Ryan Fraser,54.0,Bournemouth,Saved,27,Left Foot,0,Adam Smith,Pass (Live),Dan Gosling,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Jesse Lingard,60.0,Manchester Utd,Blocked,17,Left Foot,0,Juan Mata,Pass (Live),Jesse Lingard,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Romelu Lukaku,60.0,Manchester Utd,Saved,9,Left Foot,Half volley,Anthony Martial,Pass (Live),0,0,2017-12-13,Manchester Utd,Bournemouth
Anthony Martial,60.0,Manchester Utd,Off Target,6,Right Foot,Half volley,Romelu Lukaku,Shot,0,0,2017-12-13,Manchester Utd,Bournemouth
Marcus Rashford,72.0,Manchester Utd,Woodwork,28,Right Foot,0,Scott McTominay,Pass (Live),0,0,2017-12-13,Manchester Utd,Bournemouth
Jermain Defoe,74.0,Bournemouth,Saved,21,Right Foot,0,Ryan Fraser,Pass (Live),Harry Arter,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Nathan Aké,81.0,Bournemouth,Off Target,7,Head,0,Simon Francis,Pass (Live),0,0,2017-12-13,Manchester Utd,Bournemouth
Jermain Defoe,82.0,Bournemouth,Saved,7,Right Foot,0,Adam Smith,Pass (Live),Ryan Fraser,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Benik Afobe,89.0,Bournemouth,Wayward,5,Head,0,Simon Francis,Pass (Live),Harry Arter,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Romelu Lukaku,90.2,Manchester Utd,Blocked,12,Left Foot,0,Juan Mata,Pass (Live),Ander Herrera,Pass (Live),2017-12-13,Manchester Utd,Bournemouth
Ryan Fraser,90.4,Bournemouth,Saved,24,Left Foot,0,Charlie Daniels,Pass (Live),Harry Arter,Pass (Dead),2017-12-13,Manchester Utd,Bournemouth
Son Heung-min,3.0,Tottenham,Blocked,13,Right Foot,0,Son Heung-min,Tackle,0,0,2017-12-13,Tottenham,Brighton
José Izquierdo,5.0,Brighton,Off Target,9,Right Foot,Volley,Ezequiel Schelotto,Pass (Live),Davy Pröpper,Pass (Live),2017-12-13,Tottenham,Brighton
Érik Lamela,6.0,Tottenham,Blocked,14,Left Foot,0,0,0,0,0,2017-12-13,Tottenham,Brighton
Serge Aurier,20.0,Tottenham,Blocked,12,Right Foot,Half volley,Jan Vertonghen,Pass (Live),Moussa Sissoko,Pass (Live),2017-12-13,Tottenham,Brighton
Christian Eriksen,20.0,Tottenham,Blocked,18,Right Foot,Half volley,0,0,0,0,2017-12-13,Tottenham,Brighton
Harry Kane,21.0,Tottenham,Blocked,8,Right Foot,Half volley,Christian Eriksen,Shot,0,0,2017-12-13,Tottenham,Brighton
Harry Kane,21.0,Tottenham,Blocked,6,Right Foot,Half volley,Harry Kane,Shot,0,0,2017-12-13,Tottenham,Brighton
Harry Kane,24.0,Tottenham,Wayward,8,Head,0,Harry Winks,Pass (Live),Christian Eriksen,Pass (Live),2017-12-13,Tottenham,Brighton
Son Heung-min,24.0,Tottenham,Off Target,4,Right Foot,Half volley,Harry Kane,Shot,0,0,2017-12-13,Tottenham,Brighton
Harry Kane,25.0,Tottenham,Saved,23,Right Foot,Deflected,Harry Winks,Tackle,0,0,2017-12-13,Tottenham,Brighton
Harry Kane,30.0,Tottenham,Blocked,23,Right Foot,0,0,0,0,0,2017-12-13,Tottenham,Brighton
Érik Lamela,30.0,Tottenham,Off Target,13,Left Foot,0,Harry Kane,Dribble,Harry Kane,Interception,2017-12-13,Tottenham,Brighton
Shane Duffy,36.0,Brighton,Saved,6,Head,0,Anthony Knockaert,Pass (Dead),0,0,2017-12-13,Tottenham,Brighton
Moussa Sissoko,39.0,Tottenham,Saved,22,Left Foot,0,Harry Kane,Pass (Live),Érik Lamela,Pass (Live),2017-12-13,Tottenham,Brighton
Serge Aurier,40.0,Tottenham,Goal,34,Right Foot,0,Serge Aurier,Dribble,Harry Winks,Pass (Live),2017-12-13,Tottenham,Brighton
Davy Pröpper,50.0,Brighton,Off Target,28,Left Foot,0,Beram Kayal,Pass (Live),José Izquierdo,Pass (Live),2017-12-13,Tottenham,Brighton
Harry Kane,51.0,Tottenham,Saved,11,Left Foot,Deflected,0,0,0,0,2017-12-13,Tottenham,Brighton
Érik Lamela,52.0,Tottenham,Blocked,20,Left Foot,0,Danny Rose,Pass (Live),0,0,2017-12-13,Tottenham,Brighton
Eric Dier,52.0,Tottenham,Off Target,7,Right Foot,Volley,Danny Rose,Pass (Dead),Érik Lamela,Shot,2017-12-13,Tottenham,Brighton
Serge Aurier,54.0,Tottenham,Blocked,28,Right Foot,0,Harry Winks,Pass (Live),Eric Dier,Pass (Live),2017-12-13,Tottenham,Brighton
Harry Kane,54.0,Tottenham,Blocked,24,Right Foot,0,Christian Eriksen,Pass (Live),Danny Rose,Pass (Live),2017-12-13,Tottenham,Brighton
Tomer Hemed,60.0,Brighton,Saved,20,Left Foot,0,Anthony Knockaert,Pass (Live),Beram Kayal,Tackle,2017-12-13,Tottenham,Brighton
Shane Duffy,64.0,Brighton,Saved,10,Head,0,Ezequiel Schelotto,Pass (Live),Solly March,Pass (Live),2017-12-13,Tottenham,Brighton
Son Heung-min,65.0,Tottenham,Blocked,26,Right Foot,0,Érik Lamela,Pass (Live),Eric Dier,Pass (Live),2017-12-13,Tottenham,Brighton
Tomer Hemed,70.0,Brighton,Saved,12,Left Foot,Half volley,0,0,0,0,2017-12-13,Tottenham,Brighton
Anthony Knockaert,71.0,Brighton,Blocked,22,Right Foot,0,Anthony Knockaert,Dribble,Beram Kayal,Pass (Live),2017-12-13,Tottenham,Brighton
Harry Kane,74.0,Tottenham,Blocked,17,Left Foot,0,Érik Lamela,Pass (Live),Mousa Dembélé,Pass (Live),2017-12-13,Tottenham,Brighton
Harry Kane,75.0,Tottenham,Saved,23,Right Foot,0,Harry Kane,Tackle,0,0,2017-12-13,Tottenham,Brighton
Dele Alli,77.0,Tottenham,Off Target,25,Right Foot,0,Christian Eriksen,Pass (Live),Mousa Dembélé,Pass (Live),2017-12-13,Tottenham,Brighton
Danny Rose,83.0,Tottenham,Blocked,10,Right Foot,0,Dele Alli,Pass (Live),Son Heung-min,Pass (Live),2017-12-13,Tottenham,Brighton
Harry Kane,85.0,Tottenham,Saved to Post,23,Right Foot,Free kick,Eric Dier,Fouled,0,0,2017-12-13,Tottenham,Brighton
Son Heung-min,87.0,Tottenham,Goal,7,Head,Deflected,Christian Eriksen,Pass (Dead),Serge Aurier,Fouled,2017-12-13,Tottenham,Brighton
Yohan Cabaye,6.0,Crystal Palace,Blocked,31,Right Foot,0,Jeffrey Schlupp,Pass (Live),0,0,2017-12-16,Leicester City,Crystal Palace
Harry Maguire,10.0,Leicester City,Off Target,6,Head,0,Marc Albrighton,Pass (Dead),0,0,2017-12-16,Leicester City,Crystal Palace
Ruben Loftus-Cheek,11.0,Crystal Palace,Saved,18,Right Foot,0,Wilfried Zaha,Pass (Live),Ruben Loftus-Cheek,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Wilfried Zaha,11.0,Crystal Palace,Blocked,8,Left Foot,0,Ruben Loftus-Cheek,Shot,0,0,2017-12-16,Leicester City,Crystal Palace
Vicente Iborra,16.0,Leicester City,Off Target,18,Right Foot,Volley,0,0,0,0,2017-12-16,Leicester City,Crystal Palace
Christian Benteke,19.0,Crystal Palace,Goal,11,Head,0,Andros Townsend,Pass (Live),Yohan Cabaye,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Ruben Loftus-Cheek,27.0,Crystal Palace,Blocked,18,Right Foot,0,Wilfried Zaha,Pass (Live),Christian Benteke,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Wilfred Ndidi,32.0,Leicester City,Blocked,24,Left Foot,Half volley,0,0,0,0,2017-12-16,Leicester City,Crystal Palace
Jamie Vardy,34.0,Leicester City,Saved,6,Left Foot,"Deflected, Back heel",Demarai Gray,Pass (Live),Riyad Mahrez,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Wilfried Zaha,35.0,Crystal Palace,Saved,12,Left Foot,0,Wilfried Zaha,Dribble,Christian Benteke,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Wilfried Zaha,40.0,Crystal Palace,Goal,13,Right Foot,0,Wilfried Zaha,Dribble,Christian Benteke,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Christian Benteke,48.0,Crystal Palace,Off Target,8,Head,Diving header,Andros Townsend,Pass (Live),James McArthur,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Riyad Mahrez,50.0,Leicester City,Saved,11,Right Foot,0,Riyad Mahrez,Dribble,Jamie Vardy,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Christian Benteke,55.0,Crystal Palace,Wayward,7,Head,0,Jeffrey Schlupp,Pass (Live),Wilfried Zaha,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Demarai Gray,69.0,Leicester City,Off Target,20,Right Foot,Free kick,Riyad Mahrez,Fouled,Marc Albrighton,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Ben Chilwell,75.0,Leicester City,Off Target,31,Left Foot,Half volley,0,0,0,0,2017-12-16,Leicester City,Crystal Palace
Wes Morgan,78.0,Leicester City,Off Target,6,Head,0,Demarai Gray,Pass (Dead),0,0,2017-12-16,Leicester City,Crystal Palace
Christian Benteke,80.0,Crystal Palace,Saved,3,Head,0,Andros Townsend,Pass (Live),0,0,2017-12-16,Leicester City,Crystal Palace
Andros Townsend,83.0,Crystal Palace,Off Target,19,Left Foot,0,Ruben Loftus-Cheek,Pass (Live),Yohan Cabaye,Tackle,2017-12-16,Leicester City,Crystal Palace
Christian Benteke,84.0,Crystal Palace,Blocked,17,Right Foot,0,Wilfried Zaha,Pass (Live),Wilfried Zaha,Dribble,2017-12-16,Leicester City,Crystal Palace
Demarai Gray,89.0,Leicester City,Blocked,18,Right Foot,0,Riyad Mahrez,Pass (Live),Harry Maguire,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Bakary Sako,90.4,Crystal Palace,Goal,18,Left Foot,0,Ruben Loftus-Cheek,Pass (Live),Wilfried Zaha,Pass (Live),2017-12-16,Leicester City,Crystal Palace
Alexandre Lacazette,3.0,Arsenal,Saved,26,Right Foot,0,Alex Iwobi,Pass (Live),Alexandre Lacazette,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Jamaal Lascelles,5.0,Newcastle Utd,Saved,14,Head,0,Mikel Merino,Pass (Dead),Christian Atsu,Fouled,2017-12-16,Arsenal,Newcastle Utd
DeAndre Yedlin,6.0,Newcastle Utd,Off Target,26,Right Foot,0,0,0,0,0,2017-12-16,Arsenal,Newcastle Utd
Alexandre Lacazette,8.0,Arsenal,Blocked,18,Right Foot,0,Alexis Sánchez,Pass (Live),Héctor Bellerín,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Héctor Bellerín,8.0,Arsenal,Blocked,13,Left Foot,0,0,0,0,0,2017-12-16,Arsenal,Newcastle Utd
Alexis Sánchez,12.0,Arsenal,Off Target,16,Right Foot,0,Alexandre Lacazette,Pass (Live),Mesut Özil,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Ainsley Maitland-Niles,13.0,Arsenal,Off Target,25,Right Foot,0,Ainsley Maitland-Niles,Dribble,Ainsley Maitland-Niles,Dribble,2017-12-16,Arsenal,Newcastle Utd
Alexis Sánchez,23.0,Arsenal,Blocked,15,Right Foot,0,Alex Iwobi,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Mesut Özil,23.0,Arsenal,Goal,16,Left Foot,Volley,0,0,0,0,2017-12-16,Arsenal,Newcastle Utd
Héctor Bellerín,27.0,Arsenal,Off Target,11,Left Foot,Volley,Alexis Sánchez,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Granit Xhaka,31.0,Arsenal,Off Target,30,Left Foot,0,Mesut Özil,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Mesut Özil,38.0,Arsenal,Saved,8,Right Foot,0,Alexandre Lacazette,Pass (Live),Mesut Özil,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Alex Iwobi,40.0,Arsenal,Blocked,20,Right Foot,0,Alex Iwobi,Dribble,Mesut Özil,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Alexis Sánchez,45.1,Arsenal,Off Target,22,Right Foot,0,0,0,0,0,2017-12-16,Arsenal,Newcastle Utd
Ainsley Maitland-Niles,53.0,Arsenal,Off Target,30,Right Foot,0,Mesut Özil,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Alexandre Lacazette,54.0,Arsenal,Off Target,17,Right Foot,0,Alex Iwobi,Pass (Live),Laurent Koscielny,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Matt Ritchie,55.0,Newcastle Utd,Off Target,24,Left Foot,0,Ayoze Pérez,Pass (Live),0,0,2017-12-16,Arsenal,Newcastle Utd
Jacob Murphy,56.0,Newcastle Utd,Saved,18,Right Foot,0,Ayoze Pérez,Pass (Live),Joselu,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Isaac Hayden,57.0,Newcastle Utd,Blocked,22,Left Foot,0,Matt Ritchie,Pass (Live),Jacob Murphy,Shot,2017-12-16,Arsenal,Newcastle Utd
Alexandre Lacazette,59.0,Arsenal,Off Target,17,Right Foot,Lob,Alex Iwobi,Pass (Live),0,0,2017-12-16,Arsenal,Newcastle Utd
Alex Iwobi,61.0,Arsenal,Off Target,9,Right Foot,Overhead kick,Mesut Özil,Pass (Live),Alex Iwobi,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Alexis Sánchez,64.0,Arsenal,Wayward,18,Right Foot,0,Mesut Özil,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Alex Iwobi,66.0,Arsenal,Saved,16,Right Foot,0,Alex Iwobi,Dribble,Alex Iwobi,Dribble,2017-12-16,Arsenal,Newcastle Utd
Jack Wilshere,75.0,Arsenal,Saved,10,Right Foot,Half volley,Olivier Giroud,Pass (Live),Alexis Sánchez,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Laurent Koscielny,75.0,Arsenal,Off Target,8,Head,0,Mesut Özil,Pass (Dead),0,0,2017-12-16,Arsenal,Newcastle Utd
Ayoze Pérez,79.0,Newcastle Utd,Blocked,29,Right Foot,0,Javier Manquillo,Pass (Live),Matt Ritchie,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Joselu,80.0,Newcastle Utd,Blocked,23,Right Foot,0,Dwight Gayle,Pass (Live),Joselu,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Ayoze Pérez,81.0,Newcastle Utd,Off Target,17,Right Foot,Half volley,0,0,0,0,2017-12-16,Arsenal,Newcastle Utd
Ayoze Pérez,82.0,Newcastle Utd,Off Target,9,Head,0,Matt Ritchie,Pass (Live),DeAndre Yedlin,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Danny Welbeck,86.0,Arsenal,Blocked,21,Left Foot,0,Mesut Özil,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Matt Ritchie,88.0,Newcastle Utd,Blocked,24,Right Foot,0,Ayoze Pérez,Pass (Live),Ayoze Pérez,Dribble,2017-12-16,Arsenal,Newcastle Utd
Olivier Giroud,88.0,Arsenal,Saved,16,Left Foot,Deflected,Héctor Bellerín,Pass (Live),Danny Welbeck,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Héctor Bellerín,90.0,Arsenal,Blocked,17,Right Foot,0,Mesut Özil,Pass (Live),Jack Wilshere,Pass (Live),2017-12-16,Arsenal,Newcastle Utd
Christopher Schindler,4.0,Huddersfield,Off Target,9,Head,0,Aaron Mooy,Pass (Dead),0,0,2017-12-16,Watford,Huddersfield
Collin Quaner,6.0,Huddersfield,Blocked,4,Head,0,Chris Löwe,Pass (Dead),0,0,2017-12-16,Watford,Huddersfield
Collin Quaner,6.0,Huddersfield,Blocked,4,Right Foot,Half volley,Aaron Mooy,Pass (Live),0,0,2017-12-16,Watford,Huddersfield
Elias Kachunga,6.0,Huddersfield,Goal,1,Right Foot,"Open goal, Half volley",Laurent Depoitre,Pass (Live),Collin Quaner,Shot,2017-12-16,Watford,Huddersfield
Sebastian Prödl,13.0,Watford,Wayward,7,Head,0,José Holebas,Pass (Dead),0,0,2017-12-16,Watford,Huddersfield
Chris Löwe,14.0,Huddersfield,Blocked,19,Left Foot,Half volley,0,0,0,0,2017-12-16,Watford,Huddersfield
