player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Pierre-Emerick Aubameyang,10.0,Arsenal,Off Target,10,Right Foot,Volley,Nicolas Pépé,Pass (Live),Nicolas Pépé,Dribble,2020-01-01,Arsenal,Manchester Utd
Alexandre Lacazette,32.0,Arsenal,Wayward,9,Left Foot,0,Alexandre Lacazette,Dribble,Nicolas Pépé,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Lucas Torreira,33.0,Arsenal,Off Target,16,Left Foot,0,Nicolas Pépé,Pass (Live),0,0,2020-01-01,Arsenal,Manchester Utd
Nicolas Pépé,38.0,Arsenal,Woodwork,25,Left Foot,0,Nicolas Pépé,Dribble,0,0,2020-01-01,Arsenal,Manchester Utd
Alexandre Lacazette,42.0,Arsenal,Saved,5,Head,0,Nicolas Pépé,Pass (Dead),Mesut Özil,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Sokratis Papastathopoulos,42.0,Arsenal,Goal,4,Right Foot,Volley,Alexandre Lacazette,Shot,0,0,2020-01-01,Arsenal,Manchester Utd
Harry Maguire,45.2,Manchester Utd,Saved,5,Head,0,Fred,Pass (Dead),Daniel James,Fouled,2020-01-01,Arsenal,Manchester Utd
Jesse Lingard,53.0,Manchester Utd,Blocked,23,Right Foot,0,Anthony Martial,Pass (Live),Nemanja Matić,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Fred,55.0,Manchester Utd,Saved,28,Right Foot,0,Luke Shaw,Pass (Live),Nemanja Matić,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Andreas Pereira,59.0,Manchester Utd,Off Target,12,Left Foot,0,Nemanja Matić,Pass (Live),Nemanja Matić,Dribble,2020-01-01,Arsenal,Manchester Utd
Marcus Rashford,64.0,Manchester Utd,Off Target,18,Right Foot,0,Andreas Pereira,Pass (Live),Marcus Rashford,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Mason Greenwood,73.0,Manchester Utd,Saved off Target,20,Left Foot,0,Anthony Martial,Pass (Live),Victor Lindelöf,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Alexandre Lacazette,78.0,Arsenal,Off Target,23,Right Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Pierre-Emerick Aubameyang,Dribble,2020-01-01,Arsenal,Manchester Utd
Bukayo Saka,79.0,Arsenal,Saved,19,Right Foot,0,Mesut Özil,Pass (Live),Bukayo Saka,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Reiss Nelson,80.0,Arsenal,Blocked,16,Right Foot,Half volley,Granit Xhaka,Pass (Live),Mesut Özil,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Fred,87.0,Manchester Utd,Blocked,21,Right Foot,0,0,0,0,0,2020-01-01,Arsenal,Manchester Utd
Marcus Rashford,90.3,Manchester Utd,Saved,6,Right Foot,Volley,Juan Mata,Pass (Live),Andreas Pereira,Pass (Live),2020-01-01,Arsenal,Manchester Utd
Fred,90.4,Manchester Utd,Off Target,28,Left Foot,Free kick,Fred,Fouled,Fred,Tackle,2020-01-01,Arsenal,Manchester Utd
Mohamed Salah,4.0,Liverpool,Goal,7,Left Foot,0,Andrew Robertson,Pass (Live),Virgil van Dijk,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
John Lundstram,5.0,Sheffield Utd,Off Target,20,Left Foot,Half volley,0,0,0,0,2020-01-02,Liverpool,Sheffield Utd
David McGoldrick,7.0,Sheffield Utd,Saved,21,Right Foot,Half volley,Oliver Norwood,Pass (Live),0,0,2020-01-02,Liverpool,Sheffield Utd
Mohamed Salah,11.0,Liverpool,Saved,13,Right Foot,Half volley,Jordan Henderson,Pass (Live),Roberto Firmino,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Georginio Wijnaldum,19.0,Liverpool,Off Target,15,Right Foot,0,Georginio Wijnaldum,Dribble,Sadio Mané,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Mohamed Salah,30.0,Liverpool,Saved,13,Left Foot,0,Sadio Mané,Pass (Live),Trent Alexander-Arnold,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Jordan Henderson,31.0,Liverpool,Blocked,23,Right Foot,Half volley,Mohamed Salah,Pass (Live),0,0,2020-01-02,Liverpool,Sheffield Utd
Mohamed Salah,33.0,Liverpool,Blocked,16,Right Foot,0,Jordan Henderson,Pass (Live),James Milner,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Roberto Firmino,38.0,Liverpool,Blocked,17,Left Foot,Half volley,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Sadio Mané,47.0,Liverpool,Off Target,6,Head,0,Andrew Robertson,Pass (Dead),0,0,2020-01-02,Liverpool,Sheffield Utd
Trent Alexander-Arnold,52.0,Liverpool,Blocked,23,Left Foot,0,James Milner,Pass (Live),Sadio Mané,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Roberto Firmino,54.0,Liverpool,Blocked,8,Head,0,Jordan Henderson,Pass (Live),James Milner,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Roberto Firmino,57.0,Liverpool,Off Target,25,Right Foot,0,Andrew Robertson,Pass (Live),Jordan Henderson,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Trent Alexander-Arnold,59.0,Liverpool,Blocked,23,Right Foot,0,Jordan Henderson,Pass (Live),Jordan Henderson,Dribble,2020-01-02,Liverpool,Sheffield Utd
Roberto Firmino,63.0,Liverpool,Blocked,14,Right Foot,0,Andrew Robertson,Tackle,0,0,2020-01-02,Liverpool,Sheffield Utd
Sadio Mané,64.0,Liverpool,Saved,8,Right Foot,0,Mohamed Salah,Pass (Live),Sadio Mané,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Sadio Mané,64.0,Liverpool,Goal,1,Right Foot,Open goal,Sadio Mané,Shot,0,0,2020-01-02,Liverpool,Sheffield Utd
Roberto Firmino,69.0,Liverpool,Blocked,5,Left Foot,0,Trent Alexander-Arnold,Pass (Live),James Milner,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Mohamed Salah,69.0,Liverpool,Saved,19,Left Foot,Half volley,0,0,0,0,2020-01-02,Liverpool,Sheffield Utd
Sadio Mané,74.0,Liverpool,Saved,9,Right Foot,0,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
Andrew Robertson,82.0,Liverpool,Blocked,25,Left Foot,0,0,0,0,0,2020-01-02,Liverpool,Sheffield Utd
Oliver McBurnie,87.0,Sheffield Utd,Saved,4,Right Foot,"Open goal, Half volley",Jack O'Connell,Pass (Live),Enda Stevens,Pass (Live),2020-01-02,Liverpool,Sheffield Utd
John Egan,11.0,Sheffield Utd,Off Target,3,Head,0,Oliver Norwood,Pass (Dead),Oliver McBurnie,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Sébastien Haller,16.0,West Ham,Off Target,16,Right Foot,0,Sébastien Haller,Dribble,Felipe Anderson,Pass (Live),2020-01-10,Sheffield Utd,West Ham
John Lundstram,19.0,Sheffield Utd,Blocked,8,Left Foot,Volley,0,0,0,0,2020-01-10,Sheffield Utd,West Ham
Angelo Ogbonna,21.0,West Ham,Wayward,6,Head,0,Aaron Cresswell,Pass (Live),Felipe Anderson,Pass (Dead),2020-01-10,Sheffield Utd,West Ham
Felipe Anderson,30.0,West Ham,Off Target,12,Right Foot,0,0,0,0,0,2020-01-10,Sheffield Utd,West Ham
Arthur Masuaku,34.0,West Ham,Off Target,27,Left Foot,0,Felipe Anderson,Pass (Live),Manuel Lanzini,Pass (Live),2020-01-10,Sheffield Utd,West Ham
David McGoldrick,35.0,Sheffield Utd,Wayward,12,Head,0,George Baldock,Pass (Live),Oliver McBurnie,Pass (Live),2020-01-10,Sheffield Utd,West Ham
John Lundstram,37.0,Sheffield Utd,Off Target,8,Head,0,John Fleck,Pass (Dead),0,0,2020-01-10,Sheffield Utd,West Ham
John Fleck,45.2,Sheffield Utd,Blocked,33,Left Foot,Half volley,Oliver McBurnie,Pass (Live),0,0,2020-01-10,Sheffield Utd,West Ham
John Fleck,50.0,Sheffield Utd,Blocked,23,Left Foot,Half volley,0,0,0,0,2020-01-10,Sheffield Utd,West Ham
John Fleck,50.0,Sheffield Utd,Off Target,18,Left Foot,0,John Fleck,Shot,0,0,2020-01-10,Sheffield Utd,West Ham
Oliver McBurnie,53.0,Sheffield Utd,Off Target,7,Head,0,Oliver Norwood,Pass (Live),Enda Stevens,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Oliver McBurnie,53.0,Sheffield Utd,Goal,11,Right Foot,0,John Fleck,Pass (Live),John Fleck,Dribble,2020-01-10,Sheffield Utd,West Ham
George Baldock,64.0,Sheffield Utd,Blocked,8,Right Foot,0,John Lundstram,Pass (Live),Lys Mousset,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Lys Mousset,74.0,Sheffield Utd,Saved,12,Right Foot,0,Oliver McBurnie,Pass (Live),John Fleck,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Muhamed Bešić,74.0,Sheffield Utd,Saved,21,Left Foot,0,Oliver Norwood,Pass (Live),George Baldock,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Manuel Lanzini,77.0,West Ham,Saved,26,Right Foot,Free kick,Felipe Anderson,Fouled,Felipe Anderson,Dribble,2020-01-10,Sheffield Utd,West Ham
Lys Mousset,77.0,Sheffield Utd,Off Target,22,Right Foot,0,Enda Stevens,Pass (Live),Dean Henderson,Pass (Live),2020-01-10,Sheffield Utd,West Ham
Manuel Lanzini,82.0,West Ham,Saved,11,Right Foot,0,0,0,0,0,2020-01-10,Sheffield Utd,West Ham
Sébastien Haller,88.0,West Ham,Off Target,8,Head,0,Robert Snodgrass,Pass (Dead),Felipe Anderson,Fouled,2020-01-10,Sheffield Utd,West Ham
Pierre-Emerick Aubameyang,12.0,Arsenal,Goal,12,Right Foot,0,Alexandre Lacazette,Pass (Live),Mesut Özil,Pass (Live),2020-01-11,Crystal Palace,Arsenal
Jaïro Riedewald,35.0,Crystal Palace,Blocked,24,Left Foot,Volley,0,0,0,0,2020-01-11,Crystal Palace,Arsenal
Cheikhou Kouyaté,41.0,Crystal Palace,Saved,18,Right Foot,0,Cheikhou Kouyaté,Dribble,0,0,2020-01-11,Crystal Palace,Arsenal
Jordan Ayew,54.0,Crystal Palace,Goal,13,Left Foot,Deflected,Cheikhou Kouyaté,Pass (Live),Max Meyer,Pass (Live),2020-01-11,Crystal Palace,Arsenal
Max Meyer,57.0,Crystal Palace,Off Target,21,Right Foot,Half volley,Jordan Ayew,Pass (Live),Jaïro Riedewald,Pass (Live),2020-01-11,Crystal Palace,Arsenal
David Luiz,61.0,Arsenal,Off Target,8,Head,0,Nicolas Pépé,Pass (Dead),0,0,2020-01-11,Crystal Palace,Arsenal
Granit Xhaka,77.0,Arsenal,Blocked,18,Left Foot,0,0,0,0,0,2020-01-11,Crystal Palace,Arsenal
James Tomkins,78.0,Crystal Palace,Blocked,6,Head,0,Wilfried Zaha,Pass (Live),Gary Cahill,Pass (Live),2020-01-11,Crystal Palace,Arsenal
Nicolas Pépé,83.0,Arsenal,Saved to Post,17,Left Foot,0,Alexandre Lacazette,Pass (Live),Martinelli,Pass (Live),2020-01-11,Crystal Palace,Arsenal
Alexandre Lacazette,83.0,Arsenal,Saved,4,Right Foot,0,Nicolas Pépé,Shot,0,0,2020-01-11,Crystal Palace,Arsenal
Alexandre Lacazette,83.0,Arsenal,Saved,4,Right Foot,0,Alexandre Lacazette,Shot,0,0,2020-01-11,Crystal Palace,Arsenal
David Luiz,86.0,Arsenal,Off Target,47,Right Foot,Free kick,Martinelli,Fouled,Granit Xhaka,Interception,2020-01-11,Crystal Palace,Arsenal
James Tomkins,90.6,Crystal Palace,Off Target,20,Left Foot,Half volley,0,0,0,0,2020-01-11,Crystal Palace,Arsenal
Jeff Hendrick,1.0,Burnley,Off Target,19,Right Foot,0,Chris Wood,Pass (Live),Dwight McNeil,Pass (Live),2020-01-11,Chelsea,Burnley
Willian,3.0,Chelsea,Blocked,21,Right Foot,0,Callum Hudson-Odoi,Pass (Live),Mason Mount,Pass (Dead),2020-01-11,Chelsea,Burnley
Reece James,4.0,Chelsea,Off Target,22,Right Foot,Half volley,Willian,Pass (Live),0,0,2020-01-11,Chelsea,Burnley
Jorginho (pen),27.0,Chelsea,Goal,12,Right Foot,0,Willian,Fouled,Reece James,Pass (Live),2020-01-11,Chelsea,Burnley
Dwight McNeil,34.0,Burnley,Saved,34,Left Foot,Free kick,Chris Wood,Fouled,0,0,2020-01-11,Chelsea,Burnley
Ben Mee,35.0,Burnley,Blocked,4,Head,0,Dwight McNeil,Pass (Dead),Dwight McNeil,Shot,2020-01-11,Chelsea,Burnley
Chris Wood,35.0,Burnley,Blocked,2,Right Foot,0,Ben Mee,Shot,0,0,2020-01-11,Chelsea,Burnley
Jack Cork,35.0,Burnley,Blocked,4,Right Foot,0,Chris Wood,Shot,0,0,2020-01-11,Chelsea,Burnley
Tammy Abraham,38.0,Chelsea,Goal,6,Head,0,Reece James,Pass (Live),Callum Hudson-Odoi,Pass (Live),2020-01-11,Chelsea,Burnley
Reece James,41.0,Chelsea,Saved,13,Right Foot,0,Ross Barkley,Pass (Live),Mason Mount,Pass (Live),2020-01-11,Chelsea,Burnley
Mason Mount,45.0,Chelsea,Saved,22,Right Foot,0,Willian,Pass (Live),César Azpilicueta,Pass (Live),2020-01-11,Chelsea,Burnley
Ross Barkley,45.3,Chelsea,Blocked,32,Right Foot,Free kick,Ross Barkley,Fouled,César Azpilicueta,Pass (Live),2020-01-11,Chelsea,Burnley
Willian,49.0,Chelsea,Blocked,10,Right Foot,0,Tammy Abraham,Pass (Live),Mason Mount,Pass (Live),2020-01-11,Chelsea,Burnley
Callum Hudson-Odoi,49.0,Chelsea,Goal,4,Right Foot,"Open goal, Half volley",César Azpilicueta,Pass (Live),Mason Mount,Pass (Live),2020-01-11,Chelsea,Burnley
Tammy Abraham,64.0,Chelsea,Saved,6,Right Foot,0,Mason Mount,Pass (Live),Ross Barkley,Pass (Live),2020-01-11,Chelsea,Burnley
Willian,64.0,Chelsea,Blocked,9,Left Foot,Volley,Tammy Abraham,Shot,0,0,2020-01-11,Chelsea,Burnley
Ashley Westwood,66.0,Burnley,Blocked,12,Right Foot,Half volley,0,0,0,0,2020-01-11,Chelsea,Burnley
Tammy Abraham,68.0,Chelsea,Off Target,7,Head,0,Mason Mount,Pass (Live),Ross Barkley,Pass (Live),2020-01-11,Chelsea,Burnley
Willian,71.0,Chelsea,Off Target,12,Left Foot,Half volley,Reece James,Pass (Live),Callum Hudson-Odoi,Pass (Live),2020-01-11,Chelsea,Burnley
Reece James,75.0,Chelsea,Blocked,19,Right Foot,Half volley,Callum Hudson-Odoi,Pass (Live),Tammy Abraham,Pass (Live),2020-01-11,Chelsea,Burnley
Willian,75.0,Chelsea,Saved,16,Left Foot,0,Reece James,Pass (Live),Reece James,Shot,2020-01-11,Chelsea,Burnley
Mason Mount,79.0,Chelsea,Saved,10,Left Foot,0,Callum Hudson-Odoi,Pass (Live),Reece James,Pass (Live),2020-01-11,Chelsea,Burnley
Tammy Abraham,83.0,Chelsea,Blocked,14,Right Foot,0,0,0,0,0,2020-01-11,Chelsea,Burnley
Andreas Christensen,86.0,Chelsea,Off Target,6,Head,0,Mason Mount,Pass (Dead),Callum Hudson-Odoi,Pass (Live),2020-01-11,Chelsea,Burnley
Dwight McNeil,87.0,Burnley,Off Target,29,Left Foot,Free kick,Chris Wood,Fouled,Ashley Westwood,Pass (Live),2020-01-11,Chelsea,Burnley
Brandon Williams,15.0,Manchester Utd,Off Target,19,Right Foot,0,Andreas Pereira,Pass (Live),Brandon Williams,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Marcus Rashford,27.0,Manchester Utd,Goal,3,Left Foot,Volley,Juan Mata,Pass (Live),Victor Lindelöf,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Anthony Martial,29.0,Manchester Utd,Blocked,16,Right Foot,Half volley,Andreas Pereira,Pass (Live),Juan Mata,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Andreas Pereira,30.0,Manchester Utd,Saved,23,Right Foot,0,0,0,0,0,2020-01-11,Manchester Utd,Norwich City
Marcus Rashford,32.0,Manchester Utd,Saved,20,Right Foot,0,Nemanja Matić,Pass (Live),0,0,2020-01-11,Manchester Utd,Norwich City
Fred,34.0,Manchester Utd,Off Target,26,Left Foot,0,Brandon Williams,Pass (Live),Juan Mata,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Todd Cantwell,44.0,Norwich City,Saved,17,Right Foot,0,Emi Buendía,Pass (Live),Emi Buendía,Interception,2020-01-11,Manchester Utd,Norwich City
Marcus Rashford (pen),52.0,Manchester Utd,Goal,12,Right Foot,0,Brandon Williams,Fouled,Marcus Rashford,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Anthony Martial,54.0,Manchester Utd,Goal,6,Head,0,Juan Mata,Pass (Live),Andreas Pereira,Pass (Dead),2020-01-11,Manchester Utd,Norwich City
Anthony Martial,56.0,Manchester Utd,Blocked,10,Right Foot,0,Andreas Pereira,Pass (Live),Juan Mata,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Mario Vrančić,56.0,Norwich City,Blocked,18,Left Foot,0,Emi Buendía,Pass (Live),Todd Cantwell,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Alexander Tettey,56.0,Norwich City,Off Target,31,Right Foot,0,Mario Vrančić,Shot,0,0,2020-01-11,Manchester Utd,Norwich City
Brandon Williams,57.0,Manchester Utd,Off Target,5,Right Foot,0,Andreas Pereira,Pass (Live),Anthony Martial,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Mason Greenwood,76.0,Manchester Utd,Goal,20,Left Foot,0,0,0,0,0,2020-01-11,Manchester Utd,Norwich City
Emi Buendía,83.0,Norwich City,Off Target,30,Right Foot,Free kick,Onel Hernández,Fouled,Todd Cantwell,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Todd Cantwell,86.0,Norwich City,Blocked,22,Right Foot,Volley,0,0,0,0,2020-01-11,Manchester Utd,Norwich City
Christoph Zimmermann,86.0,Norwich City,Saved,28,Right Foot,0,0,0,0,0,2020-01-11,Manchester Utd,Norwich City
Ibrahim Amadou,87.0,Norwich City,Saved,24,Left Foot,0,Sam Byram,Pass (Live),0,0,2020-01-11,Manchester Utd,Norwich City
Onel Hernández,90.0,Norwich City,Blocked,21,Right Foot,0,Alexander Tettey,Pass (Live),Sam Byram,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Daniel James,90.1,Manchester Utd,Blocked,11,Left Foot,0,Angel Gomes,Pass (Live),Fred,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Juan Mata,90.2,Manchester Utd,Off Target,10,Left Foot,0,Angel Gomes,Pass (Live),Mason Greenwood,Pass (Live),2020-01-11,Manchester Utd,Norwich City
Danny Ings,6.0,Southampton,Saved,11,Right Foot,0,0,0,0,0,2020-01-11,Leicester City,Southampton
Danny Ings,6.0,Southampton,Saved,12,Right Foot,0,Danny Ings,Shot,0,0,2020-01-11,Leicester City,Southampton
Dennis Praet,14.0,Leicester City,Goal,7,Right Foot,0,Jamie Vardy,Pass (Live),Ayoze Pérez,Pass (Dead),2020-01-11,Leicester City,Southampton
Stuart Armstrong,16.0,Southampton,Saved,27,Right Foot,0,Danny Ings,Pass (Live),Ryan Bertrand,Pass (Live),2020-01-11,Leicester City,Southampton
Harvey Barnes,18.0,Leicester City,Saved,25,Right Foot,0,Ben Chilwell,Pass (Live),Ayoze Pérez,Pass (Live),2020-01-11,Leicester City,Southampton
Stuart Armstrong,19.0,Southampton,Goal,19,Left Foot,Deflected,Shane Long,Pass (Live),Danny Ings,Pass (Live),2020-01-11,Leicester City,Southampton
Danny Ings,25.0,Southampton,Off Target,4,Head,0,Ryan Bertrand,Pass (Live),Nathan Redmond,Pass (Live),2020-01-11,Leicester City,Southampton
Pierre Højbjerg,28.0,Southampton,Saved off Target,30,Right Foot,Half volley,Danny Ings,Pass (Live),Ryan Bertrand,Pass (Dead),2020-01-11,Leicester City,Southampton
James Ward-Prowse,36.0,Southampton,Blocked,26,Right Foot,Free kick,Nathan Redmond,Fouled,Ryan Bertrand,Pass (Live),2020-01-11,Leicester City,Southampton
Shane Long,37.0,Southampton,Saved,26,Right Foot,0,Nathan Redmond,Pass (Live),Shane Long,Pass (Live),2020-01-11,Leicester City,Southampton
Danny Ings,43.0,Southampton,Woodwork,6,Right Foot,Volley,Stuart Armstrong,Pass (Live),Cédric Soares,Pass (Live),2020-01-11,Leicester City,Southampton
Danny Ings,43.0,Southampton,Blocked,16,Left Foot,Half volley,0,0,0,0,2020-01-11,Leicester City,Southampton
Danny Ings,43.0,Southampton,Woodwork,19,Right Foot,Half volley,0,0,0,0,2020-01-11,Leicester City,Southampton
Jack Stephens,47.0,Southampton,Blocked,6,Right Foot,Volley,Ryan Bertrand,Pass (Dead),Nathan Redmond,Fouled,2020-01-11,Leicester City,Southampton
Danny Ings,48.0,Southampton,Saved,10,Head,0,Stuart Armstrong,Pass (Live),Cédric Soares,Pass (Live),2020-01-11,Leicester City,Southampton
Jonny Evans,52.0,Leicester City,Saved,3,Head,0,James Maddison,Pass (Dead),0,0,2020-01-11,Leicester City,Southampton
Stuart Armstrong,62.0,Southampton,Off Target,21,Right Foot,0,Nathan Redmond,Pass (Live),Danny Ings,Pass (Live),2020-01-11,Leicester City,Southampton
Danny Ings,81.0,Southampton,Goal,21,Right Foot,0,Che Adams,Pass (Live),Nathan Redmond,Pass (Live),2020-01-11,Leicester City,Southampton
Danny Ings,83.0,Southampton,Saved,14,Right Foot,0,Nathan Redmond,Pass (Live),0,0,2020-01-11,Leicester City,Southampton
Demarai Gray,84.0,Leicester City,Saved,18,Right Foot,0,Jamie Vardy,Pass (Live),Demarai Gray,Pass (Live),2020-01-11,Leicester City,Southampton
Kelechi Iheanacho,86.0,Leicester City,Saved,12,Left Foot,0,Youri Tielemans,Pass (Live),0,0,2020-01-11,Leicester City,Southampton
Lewis Dunk,3.0,Brighton,Saved,3,Other,0,0,0,0,0,2020-01-11,Everton,Brighton
Theo Walcott,4.0,Everton,Saved,11,Left Foot,0,Richarlison,Pass (Live),Dominic Calvert-Lewin,Pass (Live),2020-01-11,Everton,Brighton
Dominic Calvert-Lewin,15.0,Everton,Saved,9,Left Foot,0,Bernard,Pass (Live),Lucas Digne,Pass (Live),2020-01-11,Everton,Brighton
Alireza Jahanbakhsh,17.0,Brighton,Off Target,16,Right Foot,Volley,Martín Montoya,Pass (Live),Leandro Trossard,Pass (Live),2020-01-11,Everton,Brighton
Richarlison,18.0,Everton,Off Target,23,Right Foot,0,Dominic Calvert-Lewin,Pass (Live),Bernard,Pass (Live),2020-01-11,Everton,Brighton
Bernard,27.0,Everton,Blocked,18,Right Foot,0,Bernard,Dribble,0,0,2020-01-11,Everton,Brighton
Djibril Sidibé,28.0,Everton,Wayward,26,Left Foot,0,Theo Walcott,Pass (Live),Djibril Sidibé,Pass (Live),2020-01-11,Everton,Brighton
Richarlison,37.0,Everton,Saved,19,Right Foot,0,Bernard,Pass (Live),Tom Davies,Pass (Live),2020-01-11,Everton,Brighton
Richarlison,38.0,Everton,Goal,11,Right Foot,0,Richarlison,Dribble,Lucas Digne,Pass (Live),2020-01-11,Everton,Brighton
Leandro Trossard,46.0,Brighton,Off Target,26,Left Foot,0,Leandro Trossard,Fouled,Leandro Trossard,Dribble,2020-01-11,Everton,Brighton
Dominic Calvert-Lewin,50.0,Everton,Blocked,5,Head,0,Djibril Sidibé,Pass (Live),Theo Walcott,Pass (Live),2020-01-11,Everton,Brighton
Neal Maupay,53.0,Brighton,Blocked,17,Right Foot,0,Davy Pröpper,Pass (Live),0,0,2020-01-11,Everton,Brighton
Leandro Trossard,53.0,Brighton,Woodwork,20,Right Foot,0,Shane Duffy,Pass (Live),Shane Duffy,Dribble,2020-01-11,Everton,Brighton
Richarlison,55.0,Everton,Blocked,8,Right Foot,0,Lucas Digne,Pass (Live),Bernard,Pass (Live),2020-01-11,Everton,Brighton
Michael Keane,62.0,Everton,Off Target,6,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2020-01-11,Everton,Brighton
Dominic Calvert-Lewin,66.0,Everton,Saved,4,Right Foot,0,Bernard,Pass (Live),Bernard,Dribble,2020-01-11,Everton,Brighton
Dale Stephens,67.0,Brighton,Off Target,26,Left Foot,Half volley,0,0,0,0,2020-01-11,Everton,Brighton
Dominic Calvert-Lewin,68.0,Everton,Saved,15,Right Foot,0,Lucas Digne,Pass (Live),Mason Holgate,Pass (Live),2020-01-11,Everton,Brighton
Richarlison,75.0,Everton,Blocked,10,Left Foot,Half volley,Tom Davies,Pass (Live),Richarlison,Pass (Live),2020-01-11,Everton,Brighton
Michael Keane,77.0,Everton,Woodwork,2,Head,0,Richarlison,Shot,0,0,2020-01-11,Everton,Brighton
Glenn Murray,82.0,Brighton,Saved,9,Head,0,Leandro Trossard,Pass (Live),Steven Alzate,Pass (Live),2020-01-11,Everton,Brighton
Lewis Dunk,83.0,Brighton,Off Target,2,Head,Open goal,Pascal Groß,Pass (Dead),Glenn Murray,Pass (Live),2020-01-11,Everton,Brighton
Glenn Murray,88.0,Brighton,Off Target,11,Right Foot,Half volley,Neal Maupay,Pass (Live),Steven Alzate,Pass (Live),2020-01-11,Everton,Brighton
Miguel Almirón,6.0,Newcastle Utd,Off Target,29,Left Foot,0,Miguel Almirón,Fouled,Miguel Almirón,Dribble,2020-01-11,Wolves,Newcastle Utd
Miguel Almirón,7.0,Newcastle Utd,Goal,15,Right Foot,0,Dwight Gayle,Pass (Live),Jetro Willems,Pass (Live),2020-01-11,Wolves,Newcastle Utd
Leander Dendoncker,14.0,Wolves,Goal,8,Right Foot,Volley,João Moutinho,Pass (Dead),Pedro Neto,Interception,2020-01-11,Wolves,Newcastle Utd
Raúl Jiménez,17.0,Wolves,Blocked,22,Right Foot,0,Adama Traoré,Pass (Live),0,0,2020-01-11,Wolves,Newcastle Utd
Sean Longstaff,26.0,Newcastle Utd,Off Target,27,Right Foot,0,Jetro Willems,Pass (Live),Dwight Gayle,Pass (Live),2020-01-11,Wolves,Newcastle Utd
Raúl Jiménez,34.0,Wolves,Saved,3,Head,0,Adama Traoré,Pass (Live),Matt Doherty,Pass (Live),2020-01-11,Wolves,Newcastle Utd
Miguel Almirón,42.0,Newcastle Utd,Blocked,26,Left Foot,0,Sean Longstaff,Pass (Live),Christian Atsu,Pass (Live),2020-01-11,Wolves,Newcastle Utd
Rúben Neves,44.0,Wolves,Off Target,31,Right Foot,0,João Moutinho,Pass (Dead),Pedro Neto,Fouled,2020-01-11,Wolves,Newcastle Utd
