player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Declan Rice,37.0,West Ham,Blocked,4,Head,0,Aaron Cresswell,Pass (Dead),Michail Antonio,Shot,2021-10-31,Aston Villa,West Ham
Jarrod Bowen,37.0,West Ham,Off Target,21,Right Foot,Half volley,Declan Rice,Shot,0,0,2021-10-31,Aston Villa,West Ham
Declan Rice,38.0,West Ham,Goal,28,Right Foot,0,Saïd Benrahma,Pass (Live),Tomáš Souček,Pass (Live),2021-10-31,Aston Villa,West Ham
John McGinn,41.0,Aston Villa,Off Target,10,Head,0,Matt Targett,Pass (Live),Leon Bailey,Pass (Live),2021-10-31,Aston Villa,West Ham
Ezri Konsa,44.0,Aston Villa,Off Target,6,Head,0,Matt Targett,Pass (Dead),Matt Targett,Pass (Live),2021-10-31,Aston Villa,West Ham
John McGinn,45.1,Aston Villa,Off Target,20,Right Foot,0,0,0,0,0,2021-10-31,Aston Villa,West Ham
Saïd Benrahma,45.2,West Ham,Blocked,24,Right Foot,0,Pablo Fornals,Pass (Live),Michail Antonio,Pass (Live),2021-10-31,Aston Villa,West Ham
Aaron Cresswell,52.0,West Ham,Blocked,21,Left Foot,Free kick,Jarrod Bowen,Fouled,Michail Antonio,Pass (Live),2021-10-31,Aston Villa,West Ham
Tomáš Souček,55.0,West Ham,Blocked,19,Left Foot,0,Declan Rice,Pass (Live),Pablo Fornals,Pass (Live),2021-10-31,Aston Villa,West Ham
Tomáš Souček,55.0,West Ham,Off Target,28,Right Foot,0,Pablo Fornals,Pass (Live),Aaron Cresswell,Pass (Live),2021-10-31,Aston Villa,West Ham
Ollie Watkins,57.0,Aston Villa,Saved to Post,7,Head,0,John McGinn,Pass (Live),Tyrone Mings,Pass (Live),2021-10-31,Aston Villa,West Ham
Leon Bailey,62.0,Aston Villa,Blocked,6,Head,0,Ashley Young,Pass (Dead),Ashley Young,Fouled,2021-10-31,Aston Villa,West Ham
Declan Rice,68.0,West Ham,Saved,22,Right Foot,Free kick,Manuel Lanzini,Fouled,0,0,2021-10-31,Aston Villa,West Ham
Pablo Fornals,69.0,West Ham,Blocked,20,Right Foot,0,0,0,0,0,2021-10-31,Aston Villa,West Ham
Jarrod Bowen,71.0,West Ham,Saved,13,Left Foot,0,0,0,0,0,2021-10-31,Aston Villa,West Ham
Matty Cash,73.0,Aston Villa,Off Target,29,Right Foot,0,Marvelous Nakamba,Pass (Live),Anwar El Ghazi,Pass (Live),2021-10-31,Aston Villa,West Ham
Jarrod Bowen,80.0,West Ham,Saved,12,Right Foot,0,Michail Antonio,Pass (Live),Declan Rice,Pass (Live),2021-10-31,Aston Villa,West Ham
Pablo Fornals,80.0,West Ham,Goal,4,Right Foot,Half volley,Jarrod Bowen,Shot,0,0,2021-10-31,Aston Villa,West Ham
Jarrod Bowen,84.0,West Ham,Goal,4,Left Foot,Open goal,Manuel Lanzini,Pass (Live),Michail Antonio,Pass (Live),2021-10-31,Aston Villa,West Ham
Manuel Lanzini,88.0,West Ham,Off Target,26,Right Foot,Free kick,Michail Antonio,Fouled,Michail Antonio,Tackle,2021-10-31,Aston Villa,West Ham
Rúben Neves,10.0,Wolves,Saved,18,Right Foot,Volley,0,0,0,0,2021-11-01,Wolves,Everton
Conor Coady,10.0,Wolves,Blocked,8,Right Foot,0,Rúben Neves,Shot,0,0,2021-11-01,Wolves,Everton
Francisco Trincão,14.0,Wolves,Saved,23,Left Foot,0,João Moutinho,Pass (Live),Hwang Hee-chan,Pass (Live),2021-11-01,Wolves,Everton
Francisco Trincão,18.0,Wolves,Blocked,16,Left Foot,0,Hwang Hee-chan,Pass (Live),Rayan Aït Nouri,Pass (Live),2021-11-01,Wolves,Everton
Rúben Neves,20.0,Wolves,Off Target,28,Right Foot,Free kick,Francisco Trincão,Fouled,João Moutinho,Pass (Live),2021-11-01,Wolves,Everton
Demarai Gray,26.0,Everton,Off Target,10,Right Foot,Volley,Alex Iwobi,Pass (Live),Richarlison,Pass (Live),2021-11-01,Wolves,Everton
Raúl Jiménez,27.0,Wolves,Blocked,12,Left Foot,0,Francisco Trincão,Pass (Live),Conor Coady,Pass (Live),2021-11-01,Wolves,Everton
Max Kilman,28.0,Wolves,Goal,7,Head,0,Rayan Aït Nouri,Pass (Dead),Raúl Jiménez,Shot,2021-11-01,Wolves,Everton
Raúl Jiménez,32.0,Wolves,Goal,16,Right Foot,Lob,Raúl Jiménez,Interception,0,0,2021-11-01,Wolves,Everton
Demarai Gray,37.0,Everton,Off Target,15,Right Foot,0,0,0,0,0,2021-11-01,Wolves,Everton
Mason Holgate,45.0,Everton,Off Target,9,Right Foot,Half volley,Alex Iwobi,Pass (Live),Andros Townsend,Pass (Dead),2021-11-01,Wolves,Everton
Demarai Gray,52.0,Everton,Blocked,12,Left Foot,0,Andros Townsend,Pass (Live),Allan,Pass (Live),2021-11-01,Wolves,Everton
Richarlison,55.0,Everton,Saved,5,Left Foot,0,0,0,0,0,2021-11-01,Wolves,Everton
Richarlison,58.0,Everton,Wayward,11,Head,0,Andros Townsend,Pass (Live),Séamus Coleman,Pass (Live),2021-11-01,Wolves,Everton
Ben Godfrey,59.0,Everton,Wayward,24,Right Foot,Half volley,0,0,0,0,2021-11-01,Wolves,Everton
Raúl Jiménez,60.0,Wolves,Woodwork,11,Head,0,Nélson Semedo,Pass (Live),Hwang Hee-chan,Pass (Live),2021-11-01,Wolves,Everton
Fabian Delph,65.0,Everton,Blocked,28,Right Foot,0,Ben Godfrey,Pass (Live),Richarlison,Pass (Live),2021-11-01,Wolves,Everton
Ben Godfrey,66.0,Everton,Blocked,29,Right Foot,0,Demarai Gray,Pass (Live),Séamus Coleman,Pass (Live),2021-11-01,Wolves,Everton
Alex Iwobi,66.0,Everton,Goal,14,Right Foot,Half volley,Ben Godfrey,Shot,0,0,2021-11-01,Wolves,Everton
Francisco Trincão,68.0,Wolves,Off Target,10,Right Foot,0,Francisco Trincão,Dribble,Hwang Hee-chan,Pass (Live),2021-11-01,Wolves,Everton
Michael Keane,69.0,Everton,Saved,14,Head,0,Andros Townsend,Pass (Dead),Richarlison,Fouled,2021-11-01,Wolves,Everton
Ben Godfrey,72.0,Everton,Saved,21,Right Foot,0,Allan,Pass (Live),Andros Townsend,Pass (Live),2021-11-01,Wolves,Everton
Séamus Coleman,85.0,Everton,Blocked,18,Right Foot,0,Richarlison,Pass (Live),Demarai Gray,Pass (Live),2021-11-01,Wolves,Everton
Anthony Gordon,86.0,Everton,Saved,6,Head,0,Andros Townsend,Pass (Dead),Séamus Coleman,Shot,2021-11-01,Wolves,Everton
Adam Armstrong,3.0,Southampton,Goal,19,Left Foot,Half volley,0,0,0,0,2021-11-05,Southampton,Aston Villa
Mohamed Elyounoussi,5.0,Southampton,Off Target,8,Right Foot,Volley,Stuart Armstrong,Pass (Live),Valentino Livramento,Pass (Live),2021-11-05,Southampton,Aston Villa
John McGinn,6.0,Aston Villa,Off Target,29,Left Foot,Half volley,0,0,0,0,2021-11-05,Southampton,Aston Villa
Emi Buendía,7.0,Aston Villa,Saved,17,Right Foot,0,Anwar El Ghazi,Pass (Live),John McGinn,Pass (Live),2021-11-05,Southampton,Aston Villa
Stuart Armstrong,9.0,Southampton,Off Target,4,Right Foot,Half volley,0,0,0,0,2021-11-05,Southampton,Aston Villa
Che Adams,14.0,Southampton,Off Target,6,Head,0,James Ward-Prowse,Pass (Dead),0,0,2021-11-05,Southampton,Aston Villa
Leon Bailey,20.0,Aston Villa,Saved,30,Left Foot,0,Matt Targett,Pass (Live),Emi Buendía,Pass (Live),2021-11-05,Southampton,Aston Villa
Mohammed Salisu,24.0,Southampton,Blocked,9,Head,0,James Ward-Prowse,Pass (Live),Oriol Romeu,Pass (Live),2021-11-05,Southampton,Aston Villa
Anwar El Ghazi,26.0,Aston Villa,Off Target,16,Right Foot,0,Emi Buendía,Pass (Live),Anwar El Ghazi,Pass (Live),2021-11-05,Southampton,Aston Villa
James Ward-Prowse,34.0,Southampton,Saved,25,Right Foot,0,Stuart Armstrong,Pass (Live),Kyle Walker-Peters,Pass (Live),2021-11-05,Southampton,Aston Villa
Oriol Romeu,42.0,Southampton,Off Target,21,Right Foot,0,Che Adams,Pass (Live),Valentino Livramento,Pass (Live),2021-11-05,Southampton,Aston Villa
Anwar El Ghazi,47.0,Aston Villa,Blocked,5,Head,0,John McGinn,Pass (Live),0,0,2021-11-05,Southampton,Aston Villa
Anwar El Ghazi,49.0,Aston Villa,Saved,25,Right Foot,0,Emi Buendía,Pass (Live),Leon Bailey,Pass (Live),2021-11-05,Southampton,Aston Villa
Emi Buendía,50.0,Aston Villa,Off Target,14,Left Foot,0,Ollie Watkins,Pass (Live),0,0,2021-11-05,Southampton,Aston Villa
Emi Buendía,51.0,Aston Villa,Off Target,20,Right Foot,0,Ollie Watkins,Pass (Live),Emi Buendía,Pass (Live),2021-11-05,Southampton,Aston Villa
Tyrone Mings,53.0,Aston Villa,Off Target,19,Left Foot,0,Emi Buendía,Pass (Live),Leon Bailey,Pass (Live),2021-11-05,Southampton,Aston Villa
Adam Armstrong,56.0,Southampton,Blocked,24,Left Foot,0,James Ward-Prowse,Pass (Live),0,0,2021-11-05,Southampton,Aston Villa
Ollie Watkins,60.0,Aston Villa,Off Target,10,Left Foot,0,Emi Buendía,Pass (Live),Marvelous Nakamba,Pass (Live),2021-11-05,Southampton,Aston Villa
Leon Bailey,64.0,Aston Villa,Off Target,21,Left Foot,Free kick,Matty Cash,Fouled,Emi Buendía,Pass (Live),2021-11-05,Southampton,Aston Villa
Che Adams,66.0,Southampton,Saved,12,Head,0,James Ward-Prowse,Pass (Dead),Adam Armstrong,Fouled,2021-11-05,Southampton,Aston Villa
Ollie Watkins,85.0,Aston Villa,Off Target,20,Right Foot,0,Jacob Ramsey,Pass (Live),Ollie Watkins,Pass (Live),2021-11-05,Southampton,Aston Villa
Cameron Archer,86.0,Aston Villa,Blocked,13,Head,0,Matt Targett,Pass (Live),Jacob Ramsey,Pass (Live),2021-11-05,Southampton,Aston Villa
John McGinn,90.2,Aston Villa,Blocked,26,Left Foot,0,0,0,0,0,2021-11-05,Southampton,Aston Villa
Bernardo Silva,3.0,Manchester City,Off Target,17,Left Foot,0,Bernardo Silva,Dribble,Kevin De Bruyne,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Harry Maguire,6.0,Manchester Utd,Off Target,10,Head,0,Luke Shaw,Pass (Dead),Cristiano Ronaldo,Fouled,2021-11-06,Manchester Utd,Manchester City
Kevin De Bruyne,7.0,Manchester City,Blocked,23,Left Foot,0,Gabriel Jesus,Pass (Live),Bernardo Silva,Pass (Live),2021-11-06,Manchester Utd,Manchester City
İlkay Gündoğan,7.0,Manchester City,Wayward,5,Left Foot,Volley,Kyle Walker,Pass (Live),Gabriel Jesus,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Cristiano Ronaldo,26.0,Manchester Utd,Saved,14,Left Foot,Volley,Luke Shaw,Pass (Live),Bruno Fernandes,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Mason Greenwood,26.0,Manchester Utd,Off Target,7,Right Foot,Volley,Cristiano Ronaldo,Shot,0,0,2021-11-06,Manchester Utd,Manchester City
Kevin De Bruyne,29.0,Manchester City,Blocked,13,Left Foot,0,Phil Foden,Pass (Live),İlkay Gündoğan,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Gabriel Jesus,29.0,Manchester City,Saved,8,Right Foot,0,Kevin De Bruyne,Shot,0,0,2021-11-06,Manchester Utd,Manchester City
João Cancelo,29.0,Manchester City,Saved,26,Left Foot,0,Kevin De Bruyne,Pass (Live),İlkay Gündoğan,Pass (Live),2021-11-06,Manchester Utd,Manchester City
João Cancelo,30.0,Manchester City,Off Target,21,Right Foot,Volley,Kevin De Bruyne,Pass (Dead),João Cancelo,Shot,2021-11-06,Manchester Utd,Manchester City
Kevin De Bruyne,34.0,Manchester City,Saved,13,Right Foot,0,Gabriel Jesus,Pass (Live),Kyle Walker,Pass (Live),2021-11-06,Manchester Utd,Manchester City
João Cancelo,35.0,Manchester City,Saved,22,Right Foot,0,Gabriel Jesus,Pass (Live),0,0,2021-11-06,Manchester Utd,Manchester City
Bernardo Silva,45.0,Manchester City,Goal,3,Left Foot,Half volley,João Cancelo,Pass (Live),Bernardo Silva,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Mason Greenwood,59.0,Manchester Utd,Off Target,27,Left Foot,0,Fred,Pass (Live),Aaron Wan-Bissaka,Pass (Live),2021-11-06,Manchester Utd,Manchester City
İlkay Gündoğan,66.0,Manchester City,Off Target,10,Left Foot,0,Rodri,Pass (Live),Kyle Walker,Pass (Live),2021-11-06,Manchester Utd,Manchester City
João Cancelo,76.0,Manchester City,Blocked,24,Right Foot,0,Bernardo Silva,Pass (Live),Kevin De Bruyne,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Kevin De Bruyne,76.0,Manchester City,Off Target,12,Right Foot,Volley,0,0,0,0,2021-11-06,Manchester Utd,Manchester City
Bruno Fernandes,79.0,Manchester Utd,Blocked,22,Right Foot,0,0,0,0,0,2021-11-06,Manchester Utd,Manchester City
Phil Foden,81.0,Manchester City,Woodwork,17,Left Foot,0,Kevin De Bruyne,Pass (Live),Gabriel Jesus,Pass (Live),2021-11-06,Manchester Utd,Manchester City
Rodri,86.0,Manchester City,Blocked,10,Head,0,Phil Foden,Pass (Dead),0,0,2021-11-06,Manchester Utd,Manchester City
John Stones,86.0,Manchester City,Off Target,9,Left Foot,Half volley,Rodri,Shot,0,0,2021-11-06,Manchester Utd,Manchester City
Ivan Toney,2.0,Brentford,Off Target,9,Right Foot,Volley,Mathias Jensen,Pass (Live),0,0,2021-11-06,Brentford,Norwich City
Mathias Normann,6.0,Norwich City,Goal,19,Left Foot,0,0,0,0,0,2021-11-06,Brentford,Norwich City
Milot Rashica,12.0,Norwich City,Saved,23,Right Foot,0,Pierre Lees-Melou,Pass (Live),Kieran Dowell,Pass (Live),2021-11-06,Brentford,Norwich City
Christian Nørgaard,13.0,Brentford,Saved,4,Right Foot,0,Ethan Pinnock,Pass (Live),Charlie Goode,Pass (Dead),2021-11-06,Brentford,Norwich City
Ethan Pinnock,14.0,Brentford,Off Target,6,Head,0,Mathias Jensen,Pass (Dead),Christian Nørgaard,Shot,2021-11-06,Brentford,Norwich City
Mathias Jensen,17.0,Brentford,Blocked,20,Right Foot,0,Bryan Mbeumo,Pass (Live),Sergi Canós,Pass (Live),2021-11-06,Brentford,Norwich City
Pontus Jansson,20.0,Brentford,Blocked,8,Head,0,Charlie Goode,Pass (Dead),0,0,2021-11-06,Brentford,Norwich City
Bryan Mbeumo,20.0,Brentford,Blocked,17,Left Foot,Half volley,Pontus Jansson,Shot,0,0,2021-11-06,Brentford,Norwich City
Ethan Pinnock,26.0,Brentford,Blocked,9,Head,0,Charlie Goode,Pass (Live),Charlie Goode,Dribble,2021-11-06,Brentford,Norwich City
Teemu Pukki (pen),29.0,Norwich City,Goal,12,Right Foot,0,Teemu Pukki,Fouled,Mathias Normann,Pass (Live),2021-11-06,Brentford,Norwich City
Ivan Toney,34.0,Brentford,Blocked,9,Head,0,Mathias Jensen,Pass (Dead),Bryan Mbeumo,Pass (Dead),2021-11-06,Brentford,Norwich City
Sergi Canós,34.0,Brentford,Blocked,24,Right Foot,Half volley,0,0,0,0,2021-11-06,Brentford,Norwich City
Pierre Lees-Melou,47.0,Norwich City,Blocked,22,Right Foot,0,Milot Rashica,Pass (Live),0,0,2021-11-06,Brentford,Norwich City
Teemu Pukki,49.0,Norwich City,Off Target,13,Right Foot,0,Kieran Dowell,Pass (Live),Brandon Williams,Pass (Live),2021-11-06,Brentford,Norwich City
Mathias Normann,51.0,Norwich City,Off Target,34,Right Foot,0,Brandon Williams,Pass (Live),Kenny McLean,Pass (Live),2021-11-06,Brentford,Norwich City
Ethan Pinnock,53.0,Brentford,Saved,12,Head,0,Mathias Jensen,Pass (Dead),Saman Ghoddos,Fouled,2021-11-06,Brentford,Norwich City
Charlie Goode,56.0,Brentford,Wayward,6,Head,0,Mathias Jensen,Pass (Dead),0,0,2021-11-06,Brentford,Norwich City
Christian Nørgaard,56.0,Brentford,Saved,4,Left Foot,Volley,Charlie Goode,Shot,0,0,2021-11-06,Brentford,Norwich City
Pontus Jansson,56.0,Brentford,Saved,8,Head,0,Charlie Goode,Pass (Dead),0,0,2021-11-06,Brentford,Norwich City
Rico Henry,60.0,Brentford,Goal,2,Left Foot,"Open goal, Volley",Saman Ghoddos,Pass (Live),Bryan Mbeumo,Pass (Live),2021-11-06,Brentford,Norwich City
Milot Rashica,62.0,Norwich City,Saved,32,Right Foot,Free kick,Milot Rashica,Fouled,0,0,2021-11-06,Brentford,Norwich City
Sergi Canós,69.0,Brentford,Saved,14,Left Foot,Half volley,Sergi Canós,Dribble,Bryan Mbeumo,Pass (Live),2021-11-06,Brentford,Norwich City
Sergi Canós,76.0,Brentford,Saved,13,Right Foot,Volley,Mathias Jensen,Pass (Dead),0,0,2021-11-06,Brentford,Norwich City
Sergi Canós,82.0,Brentford,Blocked,16,Right Foot,0,Mathias Jensen,Pass (Live),Christian Nørgaard,Pass (Live),2021-11-06,Brentford,Norwich City
Milot Rashica,85.0,Norwich City,Saved,25,Right Foot,0,Pierre Lees-Melou,Pass (Live),Mathias Normann,Pass (Live),2021-11-06,Brentford,Norwich City
Sergi Canós,88.0,Brentford,Off Target,4,Left Foot,Half volley,Bryan Mbeumo,Pass (Live),Pontus Jansson,Pass (Live),2021-11-06,Brentford,Norwich City
Charlie Goode,90.4,Brentford,Off Target,15,Right Foot,Half volley,0,0,0,0,2021-11-06,Brentford,Norwich City
Kenny McLean,90.6,Norwich City,Off Target,17,Right Foot,0,Josh Sargent,Pass (Live),Pierre Lees-Melou,Pass (Live),2021-11-06,Brentford,Norwich City
Christian Benteke,7.0,Crystal Palace,Off Target,11,Head,0,Conor Gallagher,Pass (Dead),Wilfried Zaha,Pass (Live),2021-11-06,Crystal Palace,Wolves
Odsonne Édouard,15.0,Crystal Palace,Saved,16,Right Foot,Deflected,Wilfried Zaha,Pass (Live),Odsonne Édouard,Pass (Live),2021-11-06,Crystal Palace,Wolves
Hwang Hee-chan,18.0,Wolves,Blocked,14,Right Foot,Volley,0,0,0,0,2021-11-06,Crystal Palace,Wolves
Francisco Trincão,18.0,Wolves,Blocked,14,Left Foot,Volley,Hwang Hee-chan,Shot,0,0,2021-11-06,Crystal Palace,Wolves
Odsonne Édouard,35.0,Crystal Palace,Off Target,11,Head,0,Conor Gallagher,Pass (Dead),James McArthur,Fouled,2021-11-06,Crystal Palace,Wolves
Raúl Jiménez,39.0,Wolves,Saved,12,Head,0,João Moutinho,Pass (Dead),Nélson Semedo,Fouled,2021-11-06,Crystal Palace,Wolves
Christian Benteke,54.0,Crystal Palace,Saved,13,Right Foot,0,Christian Benteke,Dribble,Wilfried Zaha,Pass (Live),2021-11-06,Crystal Palace,Wolves
Odsonne Édouard,54.0,Crystal Palace,Blocked,15,Left Foot,0,Odsonne Édouard,Dribble,Conor Gallagher,Pass (Live),2021-11-06,Crystal Palace,Wolves
Cheikhou Kouyaté,55.0,Crystal Palace,Off Target,27,Right Foot,0,Cheikhou Kouyaté,Dribble,Odsonne Édouard,Shot,2021-11-06,Crystal Palace,Wolves
Christian Benteke,56.0,Crystal Palace,Saved,7,Head,0,Conor Gallagher,Pass (Dead),0,0,2021-11-06,Crystal Palace,Wolves
Wilfried Zaha,61.0,Crystal Palace,Goal,8,Right Foot,0,James McArthur,Pass (Live),0,0,2021-11-06,Crystal Palace,Wolves
Odsonne Édouard,72.0,Crystal Palace,Saved,11,Left Foot,0,Tyrick Mitchell,Pass (Live),James McArthur,Pass (Live),2021-11-06,Crystal Palace,Wolves
Conor Gallagher,72.0,Crystal Palace,Wayward,3,Left Foot,Back heel,Odsonne Édouard,Pass (Live),0,0,2021-11-06,Crystal Palace,Wolves
Conor Gallagher,78.0,Crystal Palace,Goal,15,Left Foot,Deflected,0,0,0,0,2021-11-06,Crystal Palace,Wolves
João Moutinho,82.0,Wolves,Saved,25,Right Foot,Free kick,Daniel Podence,Fouled,Romain Saïss,Pass (Live),2021-11-06,Crystal Palace,Wolves
Rúben Neves,83.0,Wolves,Off Target,23,Right Foot,Half volley,0,0,0,0,2021-11-06,Crystal Palace,Wolves
Wilfried Zaha,86.0,Crystal Palace,Wayward,12,Left Foot,0,Jeffrey Schlupp,Pass (Live),Michael Olise,Pass (Live),2021-11-06,Crystal Palace,Wolves
Jordan Ayew,90.0,Crystal Palace,Blocked,6,Left Foot,0,Tyrick Mitchell,Pass (Live),Joachim Andersen,Pass (Dead),2021-11-06,Crystal Palace,Wolves
Callum Hudson-Odoi,4.0,Chelsea,Saved,14,Right Foot,0,Ross Barkley,Pass (Live),Kai Havertz,Pass (Live),2021-11-06,Chelsea,Burnley
Callum Hudson-Odoi,4.0,Chelsea,Off Target,9,Right Foot,0,Callum Hudson-Odoi,Shot,0,0,2021-11-06,Chelsea,Burnley
Reece James,6.0,Chelsea,Blocked,14,Right Foot,0,Callum Hudson-Odoi,Pass (Live),Ross Barkley,Pass (Live),2021-11-06,Chelsea,Burnley
Andreas Christensen,7.0,Chelsea,Off Target,6,Head,0,Callum Hudson-Odoi,Pass (Live),Ben Chilwell,Pass (Dead),2021-11-06,Chelsea,Burnley
Jorginho,9.0,Chelsea,Saved,10,Head,0,Reece James,Pass (Live),Ben Chilwell,Pass (Dead),2021-11-06,Chelsea,Burnley
Antonio Rüdiger,10.0,Chelsea,Off Target,12,Head,0,Ross Barkley,Pass (Dead),Jorginho,Shot,2021-11-06,Chelsea,Burnley
Ross Barkley,13.0,Chelsea,Off Target,23,Right Foot,0,Reece James,Pass (Live),Ross Barkley,Pass (Live),2021-11-06,Chelsea,Burnley
Maxwel Cornet,20.0,Burnley,Saved,19,Left Foot,Overhead kick,Jóhann Berg Guðmundsson,Pass (Live),0,0,2021-11-06,Chelsea,Burnley
Antonio Rüdiger,24.0,Chelsea,Off Target,9,Head,0,Ross Barkley,Pass (Dead),0,0,2021-11-06,Chelsea,Burnley
Thiago Silva,29.0,Chelsea,Blocked,17,Left Foot,0,Callum Hudson-Odoi,Pass (Live),Ben Chilwell,Pass (Dead),2021-11-06,Chelsea,Burnley
Kai Havertz,33.0,Chelsea,Goal,8,Head,0,Reece James,Pass (Live),N'Golo Kanté,Pass (Live),2021-11-06,Chelsea,Burnley
Ross Barkley,44.0,Chelsea,Off Target,30,Right Foot,0,Ross Barkley,Dribble,N'Golo Kanté,Pass (Live),2021-11-06,Chelsea,Burnley
Reece James,49.0,Chelsea,Blocked,18,Right Foot,0,Ross Barkley,Pass (Live),Antonio Rüdiger,Pass (Live),2021-11-06,Chelsea,Burnley
Thiago Silva,50.0,Chelsea,Woodwork,9,Head,0,Reece James,Pass (Live),Callum Hudson-Odoi,Pass (Live),2021-11-06,Chelsea,Burnley
Kai Havertz,53.0,Chelsea,Off Target,8,Right Foot,0,Callum Hudson-Odoi,Pass (Live),Ross Barkley,Pass (Live),2021-11-06,Chelsea,Burnley
Kai Havertz,60.0,Chelsea,Blocked,16,Right Foot,0,Antonio Rüdiger,Pass (Live),Ben Chilwell,Pass (Live),2021-11-06,Chelsea,Burnley
Callum Hudson-Odoi,65.0,Chelsea,Saved,11,Left Foot,0,Callum Hudson-Odoi,Dribble,Ross Barkley,Pass (Live),2021-11-06,Chelsea,Burnley
Ross Barkley,65.0,Chelsea,Blocked,25,Right Foot,0,Ross Barkley,Dribble,Ross Barkley,Fouled,2021-11-06,Chelsea,Burnley
Ben Chilwell,65.0,Chelsea,Blocked,13,Right Foot,0,Reece James,Pass (Live),Reece James,Dribble,2021-11-06,Chelsea,Burnley
Jorginho,66.0,Chelsea,Blocked,26,Right Foot,Half volley,Ben Chilwell,Shot,0,0,2021-11-06,Chelsea,Burnley
Ross Barkley,72.0,Chelsea,Off Target,14,Left Foot,0,Callum Hudson-Odoi,Pass (Live),Reece James,Pass (Live),2021-11-06,Chelsea,Burnley
Josh Brownhill,75.0,Burnley,Blocked,22,Right Foot,0,Maxwel Cornet,Pass (Live),James Tarkowski,Pass (Live),2021-11-06,Chelsea,Burnley
Jay Rodriguez,75.0,Burnley,Off Target,6,Head,0,Ashley Westwood,Pass (Dead),Josh Brownhill,Shot,2021-11-06,Chelsea,Burnley
Matěj Vydra,79.0,Burnley,Goal,4,Right Foot,"Open goal, Half volley",Jay Rodriguez,Pass (Live),Ashley Westwood,Pass (Live),2021-11-06,Chelsea,Burnley
Ben Chilwell,84.0,Chelsea,Blocked,25,Left Foot,0,Antonio Rüdiger,Pass (Live),0,0,2021-11-06,Chelsea,Burnley
Thiago Silva,86.0,Chelsea,Blocked,10,Head,0,Mason Mount,Pass (Dead),0,0,2021-11-06,Chelsea,Burnley
Ben Chilwell,86.0,Chelsea,Blocked,17,Left Foot,Volley,Thiago Silva,Shot,0,0,2021-11-06,Chelsea,Burnley
Antonio Rüdiger,87.0,Chelsea,Blocked,11,Left Foot,Half volley,Ben Chilwell,Pass (Live),Mason Mount,Pass (Dead),2021-11-06,Chelsea,Burnley
Thiago Silva,87.0,Chelsea,Off Target,15,Left Foot,Volley,Antonio Rüdiger,Shot,0,0,2021-11-06,Chelsea,Burnley
Matěj Vydra,90.4,Burnley,Off Target,23,Right Foot,Lob,Nick Pope,Pass (Live),0,0,2021-11-06,Chelsea,Burnley
Leandro Trossard,6.0,Brighton,Saved,12,Head,0,Tariq Lamptey,Pass (Live),Joël Veltman,Pass (Live),2021-11-06,Brighton,Newcastle Utd
Jacob Murphy,7.0,Newcastle Utd,Off Target,18,Right Foot,0,Miguel Almirón,Pass (Live),Jacob Murphy,Pass (Live),2021-11-06,Brighton,Newcastle Utd
Shane Duffy,9.0,Brighton,Saved,12,Head,0,Leandro Trossard,Pass (Dead),Tariq Lamptey,Dribble,2021-11-06,Brighton,Newcastle Utd
Leandro Trossard (pen),24.0,Brighton,Goal,12,Right Foot,0,Leandro Trossard,Fouled,0,0,2021-11-06,Brighton,Newcastle Utd
Tariq Lamptey,27.0,Brighton,Wayward,9,Left Foot,Half volley,Joël Veltman,Pass (Live),Adam Lallana,Pass (Live),2021-11-06,Brighton,Newcastle Utd
Marc Cucurella,27.0,Brighton,Wayward,19,Right Foot,0,Solly March,Pass (Live),Tariq Lamptey,Shot,2021-11-06,Brighton,Newcastle Utd
Isaac Hayden,42.0,Newcastle Utd,Wayward,11,Head,0,Matt Ritchie,Pass (Dead),Miguel Almirón,Pass (Live),2021-11-06,Brighton,Newcastle Utd
Solly March,45.2,Brighton,Off Target,6,Other,0,Tariq Lamptey,Pass (Live),Adam Lallana,Pass (Live),2021-11-06,Brighton,Newcastle Utd
