player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Takumi Minamino,59.0,Liverpool,Off Target,13,Right Foot,0,Naby Keïta,Pass (Live),Mohamed Salah,Pass (Live),2020-12-19,Crystal Palace,Liverpool
Patrick van Aanholt,63.0,Crystal Palace,Off Target,17,Left Foot,Half volley,Wilfried Zaha,Pass (Live),Eberechi Eze,Pass (Live),2020-12-19,Crystal Palace,Liverpool
Roberto Firmino,68.0,Liverpool,Goal,11,Left Foot,Lob,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),2020-12-19,Crystal Palace,Liverpool
Joël Matip,81.0,Liverpool,Blocked,10,Head,0,Trent Alexander-Arnold,Pass (Dead),0,0,2020-12-19,Crystal Palace,Liverpool
Mohamed Salah,81.0,Liverpool,Goal,6,Head,0,Joël Matip,Shot,0,0,2020-12-19,Crystal Palace,Liverpool
Mohamed Salah,84.0,Liverpool,Goal,21,Left Foot,0,Alex Oxlade-Chamberlain,Pass (Live),Andrew Robertson,Pass (Live),2020-12-19,Crystal Palace,Liverpool
Raheem Sterling,11.0,Manchester City,Off Target,25,Right Foot,0,Kevin De Bruyne,Pass (Live),Bernardo Silva,Pass (Live),2020-12-19,Southampton,Manchester City
Kevin De Bruyne,12.0,Manchester City,Blocked,22,Right Foot,0,İlkay Gündoğan,Pass (Live),0,0,2020-12-19,Southampton,Manchester City
İlkay Gündoğan,12.0,Manchester City,Blocked,22,Right Foot,0,Bernardo Silva,Pass (Live),İlkay Gündoğan,Pass (Live),2020-12-19,Southampton,Manchester City
João Cancelo,13.0,Manchester City,Saved,28,Right Foot,0,Kevin De Bruyne,Pass (Live),Bernardo Silva,Pass (Live),2020-12-19,Southampton,Manchester City
Raheem Sterling,16.0,Manchester City,Goal,12,Right Foot,0,Kevin De Bruyne,Pass (Live),Bernardo Silva,Pass (Live),2020-12-19,Southampton,Manchester City
Danny Ings,20.0,Southampton,Blocked,17,Right Foot,0,Danny Ings,Dribble,Oriol Romeu,Pass (Live),2020-12-19,Southampton,Manchester City
Theo Walcott,21.0,Southampton,Saved,21,Right Foot,0,Kyle Walker-Peters,Pass (Live),Jannik Vestergaard,Pass (Live),2020-12-19,Southampton,Manchester City
Oriol Romeu,21.0,Southampton,Blocked,27,Left Foot,0,Theo Walcott,Shot,0,0,2020-12-19,Southampton,Manchester City
Danny Ings,27.0,Southampton,Off Target,8,Head,0,Theo Walcott,Pass (Live),Moussa Djenepo,Pass (Live),2020-12-19,Southampton,Manchester City
Jannik Vestergaard,29.0,Southampton,Saved,11,Head,0,James Ward-Prowse,Pass (Dead),Oriol Romeu,Pass (Live),2020-12-19,Southampton,Manchester City
Che Adams,34.0,Southampton,Blocked,7,Head,0,Theo Walcott,Pass (Live),Ryan Bertrand,Pass (Live),2020-12-19,Southampton,Manchester City
Jannik Vestergaard,35.0,Southampton,Off Target,11,Head,0,James Ward-Prowse,Pass (Dead),Che Adams,Shot,2020-12-19,Southampton,Manchester City
Ferrán Torres,47.0,Manchester City,Off Target,20,Right Foot,0,João Cancelo,Pass (Live),Rodri,Pass (Live),2020-12-19,Southampton,Manchester City
Bernardo Silva,54.0,Manchester City,Saved,9,Right Foot,0,Kevin De Bruyne,Pass (Live),Raheem Sterling,Pass (Live),2020-12-19,Southampton,Manchester City
Nathan Redmond,61.0,Southampton,Saved,23,Right Foot,0,0,0,0,0,2020-12-19,Southampton,Manchester City
Kevin De Bruyne,70.0,Manchester City,Saved,19,Right Foot,0,Bernardo Silva,Pass (Live),Ferrán Torres,Pass (Live),2020-12-19,Southampton,Manchester City
Che Adams,73.0,Southampton,Off Target,4,Head,Open goal,0,0,0,0,2020-12-19,Southampton,Manchester City
İlkay Gündoğan,78.0,Manchester City,Saved,23,Left Foot,0,Bernardo Silva,Pass (Live),Kevin De Bruyne,Pass (Live),2020-12-19,Southampton,Manchester City
Riyad Mahrez,90.1,Manchester City,Off Target,18,Left Foot,0,Kevin De Bruyne,Pass (Live),João Cancelo,Pass (Dead),2020-12-19,Southampton,Manchester City
Riyad Mahrez,90.2,Manchester City,Off Target,11,Left Foot,Volley,Bernardo Silva,Pass (Live),Raheem Sterling,Pass (Live),2020-12-19,Southampton,Manchester City
Michael Keane,15.0,Everton,Off Target,33,Right Foot,0,Tom Davies,Pass (Live),Mason Holgate,Pass (Live),2020-12-19,Everton,Arsenal
Dominic Calvert-Lewin,22.0,Everton,Blocked,11,Head,0,Alex Iwobi,Pass (Live),Tom Davies,Pass (Live),2020-12-19,Everton,Arsenal
Eddie Nketiah,25.0,Arsenal,Off Target,16,Right Foot,Half volley,Kieran Tierney,Pass (Live),Bukayo Saka,Pass (Live),2020-12-19,Everton,Arsenal
Alex Iwobi,30.0,Everton,Blocked,23,Right Foot,0,Alex Iwobi,Dribble,Tom Davies,Pass (Live),2020-12-19,Everton,Arsenal
Nicolas Pépé (pen),35.0,Arsenal,Goal,12,Left Foot,0,Ainsley Maitland-Niles,Fouled,0,0,2020-12-19,Everton,Arsenal
Gylfi Sigurðsson,41.0,Everton,Blocked,21,Right Foot,Free kick,Dominic Calvert-Lewin,Fouled,Richarlison,Pass (Live),2020-12-19,Everton,Arsenal
Gylfi Sigurðsson,41.0,Everton,Off Target,20,Right Foot,Volley,Gylfi Sigurðsson,Shot,0,0,2020-12-19,Everton,Arsenal
Eddie Nketiah,44.0,Arsenal,Saved,19,Right Foot,Deflected,Dani Ceballos,Pass (Live),Rob Holding,Pass (Live),2020-12-19,Everton,Arsenal
Dominic Calvert-Lewin,45.0,Everton,Saved,22,Left Foot,0,Mason Holgate,Pass (Live),Alex Iwobi,Pass (Live),2020-12-19,Everton,Arsenal
Yerry Mina,45.0,Everton,Goal,4,Head,0,Gylfi Sigurðsson,Pass (Dead),Dominic Calvert-Lewin,Shot,2020-12-19,Everton,Arsenal
Bukayo Saka,53.0,Arsenal,Blocked,13,Left Foot,0,Kieran Tierney,Pass (Live),Willian,Pass (Live),2020-12-19,Everton,Arsenal
David Luiz,54.0,Arsenal,Blocked,14,Right Foot,Half volley,Kieran Tierney,Pass (Live),Bukayo Saka,Pass (Live),2020-12-19,Everton,Arsenal
Bukayo Saka,59.0,Arsenal,Off Target,24,Left Foot,Free kick,Dani Ceballos,Fouled,Ainsley Maitland-Niles,Pass (Live),2020-12-19,Everton,Arsenal
Nicolas Pépé,69.0,Arsenal,Off Target,26,Left Foot,0,Kieran Tierney,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2020-12-19,Everton,Arsenal
Willian,74.0,Arsenal,Off Target,21,Left Foot,0,Bukayo Saka,Pass (Live),Joe Willock,Pass (Live),2020-12-19,Everton,Arsenal
Alex Iwobi,81.0,Everton,Blocked,23,Right Foot,Half volley,0,0,0,0,2020-12-19,Everton,Arsenal
Mason Holgate,82.0,Everton,Off Target,6,Head,0,Gylfi Sigurðsson,Pass (Dead),Alex Iwobi,Shot,2020-12-19,Everton,Arsenal
Martinelli,84.0,Arsenal,Off Target,15,Right Foot,0,Alexandre Lacazette,Tackle,0,0,2020-12-19,Everton,Arsenal
Bukayo Saka,86.0,Arsenal,Blocked,18,Left Foot,0,Willian,Pass (Live),Dani Ceballos,Pass (Live),2020-12-19,Everton,Arsenal
Joe Willock,86.0,Arsenal,Off Target,7,Head,0,Ainsley Maitland-Niles,Pass (Live),Willian,Pass (Live),2020-12-19,Everton,Arsenal
Bukayo Saka,90.5,Arsenal,Blocked,26,Left Foot,0,Joe Willock,Pass (Live),Willian,Pass (Live),2020-12-19,Everton,Arsenal
Bukayo Saka,90.6,Arsenal,Saved,11,Left Foot,Half volley,Kieran Tierney,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2020-12-19,Everton,Arsenal
Alexandre Lacazette,90.6,Arsenal,Blocked,8,Head,0,Kieran Tierney,Pass (Live),Joe Willock,Pass (Live),2020-12-19,Everton,Arsenal
