player,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,date,squad_h,squad_a
Matt Targett,LB,26-070,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,16.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,42.0,50.0,84.0,3.0,27.0,2.0,0.0,0.0,721.0,339.0,19.0,22.0,86.4,20.0,21.0,95.2,1.0,3.0,33.3,None,0.0,5.0,0.0,0.0,45.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,13.0,35.0,3.0,3.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,13.0,2.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,9.0,30.0,22.0,16.0,2.0,58.0,0.0,0.0,0.0,81.0,48.0,1.0,1.0,0.0,0.0,35.0,31.0,88.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,100.0,2021-11-27,Crystal Palace,Aston Villa
Tyrone Mings,CB,28-259,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,37.0,86.5,2.0,26.0,1.0,0.0,0.0,717.0,319.0,11.0,11.0,100.0,16.0,18.0,88.9,5.0,8.0,62.5,None,0.0,1.0,0.0,0.0,35.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,9.0,29.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,66.7,2.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,12.0,31.0,13.0,5.0,2.0,45.0,0.0,0.0,0.0,177.0,101.0,0.0,0.0,1.0,0.0,29.0,29.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,33.3,2021-11-27,Crystal Palace,Aston Villa
Ezri Konsa,CB,24-035,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,72.2,0.0,10.0,1.0,0.0,0.0,252.0,116.0,6.0,7.0,85.7,6.0,6.0,100.0,1.0,5.0,20.0,None,0.0,0.0,0.0,0.0,15.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,12.0,12.0,2.0,1.0,24.0,0.0,0.0,0.0,47.0,17.0,1.0,0.0,0.0,0.0,14.0,12.0,85.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0,2021-11-27,Crystal Palace,Aston Villa
Matty Cash,RB,24-112,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,18.0,3.0,4.0,6.0,0.1,0.1,0.0,0.0,0.0,21.0,30.0,70.0,3.0,17.0,0.0,0.0,0.0,444.0,192.0,5.0,5.0,100.0,10.0,13.0,76.9,5.0,11.0,45.5,None,0.0,1.0,0.0,0.0,25.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.0,5.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,5.0,27.8,9.0,8.0,1.0,0.0,0.0,6.0,7.0,6.0,0.0,9.0,27.0,19.0,4.0,1.0,44.0,0.0,0.0,0.0,129.0,69.0,0.0,0.0,0.0,1.0,14.0,13.0,92.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,75.0,2021-11-27,Crystal Palace,Aston Villa
Emiliano Martínez,GK,29-086,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,60.0,0.0,10.0,0.0,0.0,0.0,512.0,311.0,3.0,3.0,100.0,6.0,6.0,100.0,6.0,16.0,37.5,None,0.0,1.0,0.0,0.0,17.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,1.0,14.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,61.0,36.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2021-11-27,Crystal Palace,Aston Villa
Diogo Jota,FW,24-358,80.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,54.0,22.0,2.0,0.0,0.0,2.0,2.0,0.1,4.0,0.0,24.0,35.0,68.6,3.0,45.0,5.0,5.0,5.0,455.0,141.0,10.0,11.0,90.9,9.0,13.0,69.2,4.0,6.0,66.7,None,1.0,3.0,2.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,4.0,6.0,25.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,4.0,18.2,0.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,31.0,21.0,11.0,54.0,100.0,5.0,1.0,149.0,109.0,2.0,1.0,2.0,4.0,63.0,42.0,66.7,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,16.7,2021-11-27,Liverpool,Southampton
Takumi Minamino,FW,26-315,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,2.0,0.0,0.0,0.0,61.0,10.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,None,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,77.8,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-27,Liverpool,Southampton
Sadio Mané,LW,29-231,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,17.0,0.0,0.0,1.0,0.1,0.1,0.0,4.0,2.0,29.0,40.0,72.5,2.0,47.0,8.0,3.0,3.0,382.0,86.0,17.0,19.0,89.5,6.0,13.0,46.2,2.0,2.0,100.0,None,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,4.0,3.0,10.0,28.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,29.4,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,31.0,24.0,7.0,56.0,100.0,3.0,1.0,243.0,149.0,2.0,3.0,6.0,2.0,78.0,51.0,65.4,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,2021-11-27,Liverpool,Southampton
Mohamed Salah,RW,29-165,90.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,17.0,0.0,0.0,0.0,0.1,0.1,0.8,2.0,1.0,21.0,30.0,70.0,5.0,40.0,9.0,1.0,4.0,241.0,93.0,15.0,20.0,75.0,5.0,5.0,100.0,0.0,3.0,0.0,None,2.0,1.0,2.0,0.0,30.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,7.0,4.0,22.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.5,2.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,21.0,28.0,12.0,47.0,25.0,1.0,0.0,183.0,149.0,2.0,5.0,3.0,1.0,65.0,40.0,61.5,12.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,12.5,2021-11-27,Liverpool,Southampton
Thiago Alcántara,CM,30-230,58.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,11.0,2.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,46.0,54.0,85.2,7.0,40.0,4.0,0.0,0.0,951.0,441.0,20.0,22.0,90.9,17.0,19.0,89.5,9.0,11.0,81.8,None,0.0,6.0,1.0,0.0,53.0,1.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,12.0,3.0,46.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,27.3,1.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,20.0,38.0,5.0,1.0,58.0,0.0,0.0,0.0,189.0,72.0,1.0,1.0,0.0,0.0,44.0,42.0,95.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0,2021-11-27,Liverpool,Southampton
Alex Oxlade-Chamberlain,CM,28-104,32.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,13.0,19.0,68.4,2.0,20.0,5.0,0.0,0.0,260.0,52.0,4.0,6.0,66.7,7.0,10.0,70.0,2.0,3.0,66.7,None,1.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,30.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,11.0,13.0,1.0,24.0,0.0,0.0,0.0,104.0,62.0,2.0,1.0,2.0,0.0,27.0,20.0,74.1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2021-11-27,Liverpool,Southampton
Jordan Henderson,CM,31-163,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,10.0,0.0,0.0,1.0,0.1,0.1,0.2,6.0,1.0,40.0,51.0,78.4,5.0,36.0,4.0,2.0,2.0,647.0,247.0,20.0,24.0,83.3,14.0,17.0,82.4,4.0,6.0,66.7,None,3.0,4.0,3.0,0.0,46.0,5.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,8.0,10.0,9.0,38.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,26.0,19.0,4.0,50.0,100.0,2.0,1.0,144.0,77.0,1.0,1.0,0.0,1.0,47.0,40.0,85.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2021-11-27,Liverpool,Southampton
James Milner,CM,35-327,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,89.3,4.0,26.0,1.0,1.0,1.0,533.0,191.0,7.0,7.0,100.0,10.0,12.0,83.3,6.0,7.0,85.7,None,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,62.5,0.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,15.0,12.0,0.0,32.0,100.0,1.0,0.0,72.0,43.0,2.0,0.0,0.0,0.0,27.0,25.0,92.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2021-11-27,Liverpool,Southampton
Fabinho,DM,28-035,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,24.0,3.0,4.0,3.0,0.0,0.0,0.1,2.0,0.0,56.0,68.0,82.4,8.0,50.0,3.0,1.0,1.0,975.0,287.0,19.0,20.0,95.0,32.0,36.0,88.9,3.0,6.0,50.0,None,2.0,4.0,1.0,0.0,65.0,3.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,5.0,12.0,5.0,60.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,4.0,25.0,3.0,7.0,29.2,6.0,15.0,3.0,2.0,0.0,1.0,7.0,5.0,0.0,4.0,23.0,49.0,13.0,0.0,80.0,100.0,1.0,0.0,114.0,69.0,2.0,0.0,2.0,1.0,55.0,54.0,98.2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,2021-11-27,Liverpool,Southampton
Andrew Robertson,LB,27-261,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,61.0,74.0,82.4,9.0,65.0,7.0,2.0,4.0,1214.0,541.0,26.0,28.0,92.9,27.0,29.0,93.1,8.0,15.0,53.3,None,4.0,3.0,2.0,1.0,70.0,4.0,1.0,0.0,10.0,2.0,5.0,1.0,0.0,1.0,0.0,53.0,9.0,12.0,66.0,4.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,18.0,39.0,27.0,3.0,75.0,50.0,2.0,0.0,210.0,136.0,5.0,0.0,0.0,1.0,75.0,61.0,81.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0,2021-11-27,Liverpool,Southampton
Virgil van Dijk,CB,30-142,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,2.0,1.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,63.0,66.0,95.5,1.0,37.0,0.0,0.0,0.0,1437.0,519.0,13.0,15.0,86.7,34.0,34.0,100.0,15.0,16.0,93.8,None,1.0,1.0,0.0,0.0,61.0,5.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,9.0,5.0,52.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,14.0,52.0,26.0,2.0,1.0,73.0,0.0,0.0,0.0,53.0,25.0,0.0,0.0,0.0,0.0,45.0,44.0,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0,2021-11-27,Liverpool,Southampton
Ibrahima Konaté,CB,22-186,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,48.0,91.7,1.0,30.0,0.0,0.0,0.0,961.0,430.0,11.0,12.0,91.7,23.0,24.0,95.8,9.0,11.0,81.8,None,0.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,12.0,5.0,34.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,28.6,4.0,2.0,1.0,1.0,0.0,1.0,4.0,7.0,0.0,11.0,37.0,26.0,1.0,0.0,62.0,0.0,0.0,0.0,103.0,62.0,0.0,0.0,0.0,0.0,37.0,33.0,89.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,58.3,2021-11-27,Liverpool,Southampton
Trent Alexander-Arnold,RB,23-051,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,15.0,2.0,2.0,2.0,0.0,0.0,0.1,4.0,1.0,67.0,95.0,70.5,4.0,55.0,2.0,3.0,4.0,1328.0,479.0,33.0,37.0,89.2,22.0,28.0,78.6,10.0,24.0,41.7,None,2.0,5.0,0.0,0.0,70.0,25.0,6.0,0.0,13.0,6.0,3.0,3.0,1.0,2.0,0.0,41.0,27.0,27.0,9.0,65.0,4.0,16.0,0.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,50.0,2.0,5.0,33.3,5.0,3.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,30.0,41.0,33.0,4.0,79.0,75.0,3.0,0.0,94.0,54.0,1.0,0.0,0.0,1.0,62.0,56.0,90.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0,2021-11-27,Liverpool,Southampton
Alisson,GK,29-056,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,91.5,0.0,35.0,0.0,0.0,0.0,1061.0,528.0,8.0,8.0,100.0,26.0,26.0,100.0,9.0,13.0,69.2,None,0.0,0.0,0.0,0.0,42.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,5.0,3.0,32.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,53.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,146.0,83.0,0.0,0.0,0.0,0.0,25.0,24.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2021-11-27,Liverpool,Southampton
Che Adams,FW,25-137,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,78.6,2.0,13.0,1.0,0.0,0.0,126.0,49.0,8.0,8.0,100.0,0.0,1.0,0.0,1.0,1.0,100.0,None,0.0,1.0,1.0,0.0,13.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,10.0,7.0,2.0,20.0,0.0,0.0,0.0,47.0,22.0,0.0,0.0,1.0,1.0,24.0,14.0,58.3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2021-11-27,Liverpool,Southampton
Nathan Tella,RM,22-145,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,1.0,2.0,3.0,0.0,0.0,0.5,2.0,0.0,6.0,8.0,75.0,1.0,12.0,2.0,0.0,2.0,151.0,36.0,2.0,2.0,100.0,2.0,4.0,50.0,2.0,2.0,100.0,None,2.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,37.5,14.0,16.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,8.0,10.0,5.0,2.0,22.0,0.0,1.0,0.0,94.0,33.0,0.0,1.0,3.0,1.0,20.0,10.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2021-11-27,Liverpool,Southampton
Adam Armstrong,"FW,AM",24-290,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,30.0,17.0,1.0,1.0,0.0,0.7,0.7,0.0,3.0,0.0,14.0,20.0,70.0,1.0,12.0,2.0,0.0,0.0,220.0,15.0,5.0,7.0,71.4,6.0,7.0,85.7,1.0,2.0,50.0,None,0.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29.4,1.0,5.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,11.0,16.0,6.0,26.0,0.0,0.0,0.0,57.0,32.0,0.0,1.0,2.0,1.0,44.0,19.0,43.2,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2021-11-27,Liverpool,Southampton
Armando Broja,"FW,AM",20-078,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,26.0,0.0,1.0,1.0,0.2,0.2,0.0,2.0,0.0,11.0,22.0,50.0,3.0,18.0,5.0,2.0,4.0,143.0,67.0,6.0,9.0,66.7,4.0,11.0,36.4,0.0,1.0,0.0,None,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.3,1.0,12.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,23.0,13.0,3.0,34.0,50.0,2.0,1.0,185.0,139.0,3.0,2.0,4.0,2.0,64.0,26.0,40.6,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,8.0,5.0,61.5,2021-11-27,Liverpool,Southampton
Oriol Romeu,DM,30-064,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,82.2,2.0,32.0,4.0,2.0,3.0,694.0,189.0,16.0,18.0,88.9,15.0,17.0,88.2,5.0,8.0,62.5,None,0.0,2.0,0.0,0.0,44.0,1.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,11.0,4.0,36.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,22.2,3.0,13.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,6.0,15.0,31.0,12.0,2.0,55.0,66.7,2.0,0.0,136.0,50.0,0.0,0.0,1.0,0.0,33.0,32.0,97.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,100.0,2021-11-27,Liverpool,Southampton
James Ward-Prowse,DM,27-026,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,27.0,3.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,37.0,48.0,77.1,1.0,29.0,2.0,3.0,4.0,579.0,174.0,22.0,25.0,88.0,12.0,13.0,92.3,2.0,9.0,22.2,None,1.0,2.0,0.0,0.0,40.0,8.0,1.0,0.0,14.0,3.0,0.0,7.0,6.0,1.0,0.0,34.0,5.0,9.0,7.0,40.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,9.0,33.3,7.0,16.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,13.0,28.0,11.0,1.0,44.0,75.0,3.0,0.0,111.0,40.0,0.0,0.0,0.0,0.0,28.0,28.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,2021-11-27,Liverpool,Southampton
Romain Perraud,"WB,LB",24-066,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,22.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,47.1,3.0,22.0,3.0,0.0,2.0,239.0,167.0,9.0,10.0,90.0,7.0,13.0,53.8,0.0,10.0,0.0,None,0.0,4.0,0.0,0.0,29.0,5.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,15.0,7.0,12.0,25.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,9.0,40.9,5.0,10.0,7.0,0.0,0.0,3.0,8.0,6.0,0.0,6.0,18.0,23.0,12.0,2.0,47.0,0.0,0.0,0.0,108.0,78.0,0.0,0.0,0.0,0.0,21.0,16.0,76.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,50.0,2021-11-27,Liverpool,Southampton
